lat,lon,id
51.0956,4.49641,8910
51.46498,4.45927,8911
51.20124,4.40342,8912
51.24332,4.43035,8913
51.0838,4.44148,8914
51.45416,5.04507,8915
51.30392,4.73181,8916
51.29837,4.49934,8917
51.26794,4.78002,8918
51.18678,5.11457,8919
51.02855,4.48501,8920
51.17174,4.34712,8921
51.30427,4.40347,8922
51.22013,4.44283,8923
51.2219,4.4626,8924
51.13113,4.37204,8925
51.15807,4.48998,8926
51.19312,4.39332,8927
51.21806,4.40903,8928
51.16975,4.38385,8929
51.2162,4.41047,8930
51.17969,4.34544,8931
51.18216,4.35977,8932
51.06934,4.70673,8933
51.24823,4.43467,8934
51.24657,4.44708,8935
51.25501,4.49796,8936
51.23321,4.46162,8937
51.31283,4.93557,8938
51.13342,4.38419,8939
51.18193,4.3852,8940
51.15352,5.2685,8941
51.18312,4.36463,8942
51.19938,5.13413,8943
51.19028,5.11914,8944
51.34047,4.76059,8945
51.33319,5.08773,8946
51.01868,4.46165,8947
51.2298,4.41526,8948
51.2235,4.42453,8949
51.21357,4.43158,8950
51.23533,5.17199,8951
51.30081,4.57504,8952
51.32428,4.34647,8953
51.03766,4.48097,8954
51.10109,4.90111,8955
51.36659,4.4785,8956
51.14195,4.56357,8957
51.19821,4.39352,8958
51.04814,4.96873,8959
51.40338,5.02243,8960
51.24596,4.88416,8961
51.21733,4.41659,8962
51.22669,4.38345,8963
51.0012,4.48464,8964
51.22687,4.51788,8965
51.2534,4.35033,8966
51.35847,4.54223,8967
51.30615,4.40476,8968
51.14386,5.10891,8969
51.19035,5.11511,8970
51.28945,5.04725,8971
51.21763,4.40897,8972
51.21802,4.41074,8973
51.03739,4.5321,8974
51.20959,4.51193,8975
51.24398,5.12724,8976
51.18306,4.42836,8977
51.32329,5.04904,8978
51.41043,5.0076,8979
51.25178,5.13262,8980
51.22462,4.41717,8981
50.90078,5.41928,8982
51.22247,4.50534,8983
51.36006,4.54149,8984
51.13547,4.44406,8985
51.31894,5.06818,8986
51.13503,4.44488,8987
51.31842,4.99394,8988
51.13385,4.9091,8989
51.14063,5.09221,8990
51.21685,5.10783,8991
51.02586,4.69768,8992
51.16488,4.49284,8993
51.2689,4.44326,8994
51.19112,4.37948,8995
51.20266,4.39025,8996
51.23186,4.44027,8997
51.22339,4.45811,8998
51.22713,4.47525,8999
51.22503,4.41136,9000
51.24091,4.40156,9001
51.01868,4.47054,9002
51.39684,4.57102,9003
51.14155,5.14653,9004
51.16824,4.46161,9005
51.04697,4.5302,9006
51.17214,4.38605,9007
51.2527,4.44746,9008
51.23291,4.45459,9009
50.82785,5.20076,9010
51.20913,4.41826,9011
51.02676,4.75788,9012
51.17334,4.43567,9013
51.05858,4.58252,9014
51.0251,4.84161,9015
51.18406,4.45652,9016
51.19726,4.42824,9017
51.23522,4.46456,9018
51.10987,4.34003,9019
51.18406,4.38288,9020
51.24059,4.57714,9021
51.24433,4.50591,9022
51.04301,4.6084,9023
51.22347,4.41389,9024
51.02488,4.48006,9025
51.29732,4.69655,9026
51.46979,4.49282,9027
51.05669,4.35863,9028
51.09524,4.51044,9029
51.15221,4.44861,9030
51.24055,5.14375,9031
51.3961,4.65239,9032
51.27515,4.70093,9033
51.22527,4.40518,9034
51.19638,4.42666,9035
51.29731,4.6883,9036
51.17554,5.08122,9037
51.2867,4.41675,9038
51.20383,4.39755,9039
51.25214,4.43981,9040
51.16647,4.40798,9041
51.17518,4.83729,9042
51.20432,4.33768,9043
51.15229,4.47181,9044
51.17043,5.05871,9045
51.17473,5.11656,9046
51.2251,4.40142,9047
51.1678,4.68027,9048
51.1414,4.34542,9049
51.2085,4.50401,9050
51.1272,5.09184,9051
50.9906,5.34926,9052
51.3156,4.42607,9053
51.2302,4.43056,9054
51.2275,4.4726,9055
51.0572,4.67107,9056
51.2202,4.92154,9057
51.2074,4.57315,9058
51.1569,4.48468,9059
51.2548,4.91889,9060
51.3083,4.88755,9061
51.1634,4.98547,9062
51.1138,4.63783,9063
51.2186,4.41542,9064
51.3073,4.47413,9065
51.2342,4.42928,9066
51.3086,4.42421,9067
51.3511,4.8717,9068
51.2064,4.40317,9069
51.2015,5.13405,9070
51.1969,4.4525,9071
51.0703,4.53165,9072
51.1848,4.41828,9073
51.0407,4.5094,9074
51.2424,5.38012,9075
51.4681,4.49927,9076
51.0807,4.28281,9077
51.1873,5.11557,9078
51.0256,4.48147,9079
51.2335,4.5306,9080
51.1681,4.47308,9081
51.2675,4.48712,9082
51.2251,4.41539,9083
51.242,4.45083,9084
51.0308,4.48462,9085
51.2522,4.50068,9086
51.0696,4.98491,9087
51.1892,4.90909,9088
51.2552,4.44581,9089
51.1052,5.00323,9090
51.2297,4.37849,9091
51.0615,4.36164,9092
51.1784,4.36636,9093
51.0338,4.47285,9094
50.9343,5.3253,9095
51.1868,4.42843,9096
51.3296,4.93148,9097
51.026,4.50314,9098
51.3268,4.77182,9099
51.2307,4.48175,9100
51.0215,4.54781,9101
51.215,4.39864,9102
51.2432,4.8222,9103
51.2197,4.40928,9104
51.3118,4.51179,9105
51.2231,4.44,9106
51.0362,4.45437,9107
51.0814,5.0401,9108
51.2449,4.3845,9109
51.1859,4.3822,9110
51.2231,4.46045,9111
51.2779,4.64909,9112
50.9979,5.68743,9113
51.2206,4.38547,9114
51.0672,4.97199,9115
51.1134,4.66504,9116
51.1792,4.44627,9117
51.2292,4.46421,9118
50.9884,5.36417,9119
51.2255,4.41601,9120
51.2239,4.41585,9121
51.1351,4.75097,9122
51.2086,4.44662,9123
51.2056,4.40055,9124
51.3882,4.47609,9125
51.0315,4.48014,9126
51.2197,4.42742,9127
51.2107,4.43003,9128
51.0282,4.52584,9129
51.1854,4.38791,9130
51.1356,4.563,9131
51.3262,4.58056,9132
51.1643,4.44562,9133
51.2074,4.55453,9134
51.3168,4.45079,9135
51.2919,4.74054,9136
51.2033,4.48385,9137
51.2597,4.78785,9138
51.2211,4.40621,9139
51.0606,4.8359,9140
51.4481,4.73751,9141
51.0743,4.3655,9142
51.0249,4.42564,9143
51.2994,4.68416,9144
51.1865,4.55591,9145
51.1906,5.12026,9146
51.183,4.36477,9147
51.2183,4.40589,9148
51.1913,4.39857,9149
51.1297,5.08906,9150
51.1311,4.56861,9151
51.1406,4.43713,9152
51.3949,4.80186,9153
51.1905,4.38656,9154
50.9997,5.56359,9155
51.2283,4.38151,9156
51.1832,4.38023,9157
51.1362,4.56319,9158
51.0881,4.45191,9159
51.1921,4.63779,9160
50.8842,5.6748,9161
51.3133,4.44049,9162
51.2369,4.82595,9163
51.1396,4.75688,9164
51.2273,4.45313,9165
51.0151,4.47589,9166
51.1389,4.57198,9167
50.65407,4.72028,9168
50.66521,4.63654,9169
50.68291,4.35822,9170
50.68352,4.95898,9171
50.74678,4.66925,9172
50.69513,4.19552,9173
50.66251,4.23781,9174
50.70997,4.61747,9175
50.58207,4.40761,9176
50.60116,4.61136,9177
50.66869,4.61426,9178
50.67032,4.56743,9179
50.69151,4.20353,9180
50.70951,4.51368,9181
50.71137,4.40077,9182
50.71608,4.4061,9183
50.7607,4.78353,9184
50.71599,4.61127,9185
50.59401,4.48083,9186
50.66488,4.58766,9187
50.67456,4.38321,9188
50.63984,4.64882,9189
50.69974,4.6343,9190
50.71242,4.44493,9191
50.71286,4.3876,9192
50.66307,4.60604,9193
50.66058,4.13851,9194
50.67907,4.72749,9195
50.62398,4.80212,9196
50.67195,4.30479,9197
50.72151,4.51376,9198
50.58259,4.56194,9199
50.7089,4.17774,9200
50.72164,4.62534,9201
50.71764,4.51263,9202
50.70199,4.47432,9203
50.70061,4.51969,9204
50.69981,4.20701,9205
50.69535,4.22141,9206
50.69177,4.20544,9207
50.69121,4.89113,9208
50.6697,4.61346,9209
50.67314,4.56676,9210
50.70315,4.54823,9211
50.69429,4.88854,9212
50.71345,4.62138,9213
50.65966,4.56961,9214
50.69767,4.57694,9215
50.69866,4.4672,9216
50.68844,4.3835,9217
50.66632,4.57111,9218
50.7215,4.40514,9219
50.68805,4.21974,9220
50.58226,4.41322,9221
50.61706,4.5552,9222
50.71571,4.3798,9223
50.59854,4.3238,9224
50.66143,4.82645,9225
50.53628,4.48463,9226
50.68555,4.40942,9227
50.69338,4.20336,9228
50.6791,4.6993,9229
50.68004,4.59124,9230
50.66053,4.42142,9231
50.67817,4.69673,9232
50.71958,4.39182,9233
50.69293,4.31549,9234
50.72432,4.86961,9235
50.71837,4.57429,9236
50.71248,4.53299,9237
50.71088,4.60838,9238
50.64116,4.36785,9239
50.75894,4.69141,9240
50.705,4.46356,9241
50.68434,4.45247,9242
50.62369,4.80813,9243
50.72311,4.61191,9244
50.71911,4.39771,9245
50.69645,4.61554,9246
50.67652,4.48222,9247
50.73124,4.59115,9248
50.67177,4.57037,9249
50.64914,4.56219,9250
50.69863,4.49288,9251
50.67793,4.59074,9252
50.68063,4.85245,9253
50.72901,4.51676,9254
50.6701,4.5361,9255
50.65296,4.97681,9256
50.60492,4.34604,9257
50.64766,4.59895,9258
50.7054,4.40015,9259
50.7295,4.56577,9260
50.73298,4.61367,9261
50.69126,4.6158,9262
50.71331,4.38896,9263
50.67954,4.96127,9264
50.57615,4.52787,9265
50.67925,4.23539,9266
50.71533,4.60881,9267
50.54389,4.49881,9268
50.67392,4.61486,9269
50.68883,4.40637,9270
50.63646,4.67447,9271
50.67034,4.38743,9272
50.72472,4.87075,9273
50.68813,4.38235,9274
50.66373,4.2788,9275
50.63098,4.30795,9276
50.67077,4.38651,9277
50.71735,4.39703,9278
50.67034,4.39465,9279
50.67622,4.37093,9280
50.62068,4.807,9281
50.56158,4.47832,9282
50.70865,4.40176,9283
50.7005,4.40218,9284
50.73752,4.50047,9285
50.68643,4.40532,9286
50.66948,4.18296,9287
50.70687,4.47166,9288
50.59617,4.48534,9289
50.70504,4.62066,9290
50.73924,4.48597,9291
50.65709,4.23693,9292
50.55737,4.50279,9293
50.67873,4.37721,9294
50.72279,4.6207,9295
50.68155,4.37443,9296
50.68483,4.40966,9297
50.70516,4.61584,9298
50.72342,4.41578,9299
50.78109,4.74361,9300
50.66822,4.56859,9301
50.66754,4.34643,9302
50.68038,4.38478,9303
50.69591,4.19875,9304
50.7243,4.51524,9305
50.64113,4.85718,9306
50.71405,4.78653,9307
50.69584,4.61556,9308
50.63978,4.71163,9309
50.6863,4.80638,9310
50.7224,4.86834,9311
50.6803,4.37928,9312
50.71525,4.52072,9313
50.70518,4.61584,9314
50.72627,4.60694,9315
50.6433,4.31954,9316
50.71625,4.60742,9317
50.7048,4.54517,9318
50.62522,4.81116,9319
50.71294,4.53182,9320
50.68671,4.48464,9321
50.59714,4.32398,9322
50.72979,4.51133,9323
50.70131,4.47634,9324
50.71288,4.62172,9325
50.69739,4.64373,9326
50.58273,4.60099,9327
50.69255,4.2099,9328
50.71952,4.85851,9329
50.57727,4.56499,9330
50.63186,4.60802,9331
50.71982,4.87223,9332
50.71054,4.10565,9333
50.55017,4.55431,9334
50.6704,4.50373,9335
50.65847,4.93669,9336
50.73886,4.60558,9337
50.60847,4.32098,9338
50.67352,4.8702,9339
50.62288,4.80748,9340
50.68339,4.20679,9341
50.62671,4.87585,9342
50.69593,4.19602,9343
50.59432,4.36118,9344
50.75303,4.78489,9345
50.66936,4.57314,9346
50.69323,4.33166,9347
50.6275,4.65656,9348
50.59905,4.32949,9349
50.58083,4.64362,9350
50.71296,4.52848,9351
50.66947,4.61169,9352
50.6881,4.19755,9353
50.5822,4.41327,9354
50.60049,4.33529,9355
50.685,4.37858,9356
50.5951,4.31054,9357
50.66482,4.91852,9358
50.68432,4.36878,9359
50.73537,4.65012,9360
50.57139,4.53694,9361
50.68893,4.64626,9362
50.70161,4.53324,9363
50.74113,4.6957,9364
50.70786,4.83306,9365
50.72102,4.48577,9366
50.66468,4.62911,9367
50.61111,4.54136,9368
50.7134,4.44425,9369
50.67616,4.38502,9370
50.64043,4.36588,9371
50.68308,4.36987,9372
50.68138,4.36832,9373
50.63442,4.62166,9374
50.68254,4.35806,9375
50.72147,4.44106,9376
50.65622,4.41896,9377
50.69166,4.20194,9378
50.71318,4.60087,9379
50.76483,4.78641,9380
50.71428,4.63476,9381
50.69933,4.48981,9382
50.72003,4.6078,9383
50.63892,4.22881,9384
50.71292,4.57674,9385
50.68117,4.56056,9386
50.60923,4.53533,9387
50.65146,4.56728,9388
50.71884,4.48372,9389
50.70813,4.74352,9390
50.70961,4.40121,9391
50.67266,4.60956,9392
50.67348,4.37232,9393
50.70329,4.59252,9394
50.60318,4.32562,9395
50.73146,4.48967,9396
50.64531,4.64511,9397
50.70538,4.4,9398
50.69486,4.20526,9399
50.61374,4.44006,9400
50.71747,4.39455,9401
50.58839,4.30888,9402
50.73236,4.61343,9403
50.68583,4.37998,9404
50.69461,4.41009,9405
50.70712,4.37753,9406
50.71152,4.46706,9407
50.6878,4.93699,9408
50.62525,4.64097,9409
50.65742,4.41691,9410
50.71452,4.99441,9411
50.64605,4.25362,9412
50.60278,4.3185,9413
50.72305,4.50119,9414
50.67692,4.54954,9415
50.70283,4.52537,9416
50.68526,4.46404,9417
50.67298,4.16364,9418
50.70411,4.15922,9419
50.67779,4.37006,9420
50.66203,4.35327,9421
50.69513,4.19548,9422
50.72973,4.51045,9423
50.67593,4.55824,9424
50.6152,4.70218,9425
50.68986,4.12173,9426
50.58747,4.32567,9427
50.68313,4.37976,9428
50.72087,4.61972,9429
50.64414,4.645,9430
50.60503,4.34295,9431
50.5986,4.35344,9432
50.72731,4.49175,9433
50.67072,4.48085,9434
50.597,4.32294,9435
50.63833,4.61522,9436
50.64723,4.56478,9437
50.69563,4.64023,9438
50.69292,4.11017,9439
50.64273,4.36444,9440
50.71464,4.8931,9441
50.66112,4.50958,9442
50.73355,5.00853,9443
50.68453,4.21052,9444
50.71019,4.3763,9445
50.7229,4.62127,9446
50.60779,4.4508,9447
50.72354,4.61053,9448
50.71055,4.61556,9449
50.68057,4.31242,9450
50.68264,4.56738,9451
50.5932,4.31662,9452
50.61211,4.51347,9453
50.68012,4.95332,9454
50.71269,4.38805,9455
50.6838,4.80057,9456
50.67007,4.58784,9457
50.73831,4.6622,9458
50.60478,4.64514,9459
50.71159,4.38062,9460
50.60917,4.5425,9461
50.67054,4.89876,9462
50.7261,4.49867,9463
50.60164,4.33411,9464
50.71531,4.60888,9465
50.71186,4.60697,9466
50.71441,4.62774,9467
50.60459,4.33823,9468
50.57979,4.4545,9469
50.73895,4.88284,9470
50.73235,4.53992,9471
50.57717,4.34413,9472
50.70951,4.39894,9473
50.59027,4.36519,9474
50.76318,4.6889,9475
50.77853,4.77641,9476
50.66959,4.48377,9477
50.59476,4.33677,9478
50.71924,4.39175,9479
50.62418,4.80292,9480
50.69955,4.37641,9481
50.68277,4.37841,9482
50.73056,4.49061,9483
50.70746,4.10097,9484
50.7252,4.52038,9485
50.72926,4.64459,9486
50.66771,4.57171,9487
50.68442,4.27216,9488
50.72266,4.51482,9489
50.71111,4.54342,9490
50.615,4.3006,9491
50.69344,4.37416,9492
50.73255,4.70314,9493
50.72521,4.86737,9494
50.62637,4.61693,9495
50.62938,4.82117,9496
50.63352,4.53053,9497
50.71579,4.60623,9498
50.73202,4.93981,9499
50.70245,4.6387,9500
50.68589,4.38078,9501
50.72534,4.40663,9502
50.67948,4.96146,9503
50.74547,4.97839,9504
50.71754,4.60351,9505
50.66181,4.56655,9506
50.69067,4.21195,9507
50.5939,4.33857,9508
50.63458,4.8176,9509
50.73321,4.96195,9510
50.71861,4.50052,9511
50.63732,4.60928,9512
50.71412,4.60516,9513
50.66897,4.6135,9514
50.77912,4.78082,9515
50.63415,4.61887,9516
50.68255,4.27662,9517
50.64157,4.20414,9518
50.66494,4.56732,9519
50.67141,4.55073,9520
50.70418,4.63649,9521
50.65164,4.98237,9522
50.69587,4.18667,9523
50.58944,4.53017,9524
50.71746,4.57856,9525
50.69529,4.20656,9526
50.69007,4.4793,9527
50.72539,4.60657,9528
50.70341,4.4019,9529
50.69471,4.2058,9530
50.65349,4.37253,9531
50.59264,4.33753,9532
50.68807,4.89873,9533
50.6295,4.86828,9534
50.6657,4.57931,9535
50.69022,4.32212,9536
50.70619,4.41307,9537
50.63852,4.61559,9538
50.65078,4.55781,9539
50.65721,4.56289,9540
50.58226,4.33884,9541
50.69429,4.20015,9542
50.6885,4.58538,9543
50.62759,4.82445,9544
50.57136,4.49635,9545
50.60173,4.32795,9546
50.7304,4.50881,9547
50.71439,4.99412,9548
50.77854,4.71224,9549
50.68949,4.21439,9550
50.70912,4.58156,9551
50.68117,4.33977,9552
50.7536,4.98311,9553
50.73489,4.5406,9554
50.68661,4.38259,9555
50.69457,4.61317,9556
50.71438,4.6145,9557
50.6056,4.64433,9558
50.67284,4.90094,9559
50.71613,4.61972,9560
50.56743,4.5971,9561
50.69938,4.62303,9562
50.69089,4.88344,9563
50.66034,4.55142,9564
50.58831,4.36197,9565
50.65965,4.46656,9566
50.63689,4.78195,9567
50.71297,4.53027,9568
50.6605,4.56733,9569
50.59671,4.31335,9570
50.72583,4.86829,9571
50.71303,4.52829,9572
50.72661,4.55951,9573
50.67665,4.34678,9574
50.71642,4.86536,9575
50.68044,4.95917,9576
50.69688,4.78534,9577
50.77955,4.71771,9578
50.66624,4.50749,9579
50.65221,4.36908,9580
50.60382,4.33811,9581
50.68534,4.11741,9582
50.6806,4.2346,9583
50.59547,4.37237,9584
50.60547,4.51874,9585
50.60388,4.33642,9586
50.66911,4.61351,9587
50.66531,4.60447,9588
50.68404,4.38983,9589
50.64322,4.88014,9590
50.59058,4.3364,9591
50.70675,4.61454,9592
50.62441,4.76442,9593
50.6331,4.79042,9594
50.71266,4.36925,9595
50.59538,4.34872,9596
50.68745,4.11957,9597
50.74068,4.98287,9598
50.65733,4.56087,9599
50.7246,4.87435,9600
50.6836,4.29643,9601
50.66404,4.57023,9602
50.70993,4.62784,9603
50.71233,4.61387,9604
50.71702,4.62162,9605
50.70976,4.44138,9606
50.71636,4.62045,9607
50.72877,4.52709,9608
50.7221,4.41205,9609
50.68884,4.63006,9610
50.68525,4.36861,9611
50.71263,4.58411,9612
50.64661,4.56956,9613
50.76221,4.78507,9614
50.69261,4.57372,9615
50.59857,4.30111,9616
50.71758,4.39631,9617
50.60503,4.33884,9618
50.71385,4.60537,9619
50.66315,4.43787,9620
50.7237,4.62488,9621
50.67663,4.38382,9622
50.67982,4.27098,9623
50.71232,4.61137,9624
50.68416,4.58055,9625
50.58898,4.31037,9626
50.63747,4.4026,9627
50.69834,4.46214,9628
50.70371,4.60193,9629
50.66897,4.59466,9630
50.72489,4.34036,9631
50.71081,4.69271,9632
50.61258,4.44816,9633
50.7032,4.37278,9634
50.73771,4.49696,9635
50.67962,4.69593,9636
50.73163,4.66126,9637
50.65895,4.14163,9638
50.65444,4.558,9639
50.6747,4.6127,9640
50.76137,4.79219,9641
50.71242,4.52809,9642
50.58771,4.3076,9643
50.66697,4.37833,9644
50.71936,4.34449,9645
50.74089,4.79773,9646
50.66995,4.34913,9647
50.67869,4.47305,9648
50.6419,4.53231,9649
50.64519,4.56827,9650
50.74138,4.67216,9651
50.61583,4.6965,9652
50.68367,4.12612,9653
50.6559,4.85846,9654
50.72749,4.49241,9655
50.58721,4.31032,9656
50.59326,4.32586,9657
50.61044,4.65282,9658
50.67053,4.60807,9659
50.58988,4.31953,9660
50.58321,4.5297,9661
50.68574,4.37918,9662
50.59721,4.33256,9663
50.71327,4.40477,9664
50.70497,4.63485,9665
50.7158,4.53093,9666
50.66413,4.5592,9667
50.58271,4.61075,9668
50.72749,4.50466,9669
50.70083,4.4088,9670
50.65489,4.55179,9671
50.70169,4.46467,9672
50.60511,4.34603,9673
50.70323,4.36783,9674
50.65613,4.56307,9675
50.65507,4.85963,9676
50.61199,4.40826,9677
50.63671,4.61451,9678
50.67693,4.36431,9679
50.60929,4.44254,9680
50.66996,4.38814,9681
50.59348,4.32576,9682
50.68157,4.3852,9683
50.66172,4.38161,9684
50.73014,4.48034,9685
50.58938,4.32295,9686
50.74549,4.45534,9687
50.6492,4.26419,9688
50.73963,4.58112,9689
50.67261,4.27239,9690
50.7278,4.48342,9691
50.5343,4.45385,9692
50.6762,4.3442,9693
50.64574,4.5671,9694
50.71432,4.54236,9695
50.72352,4.86261,9696
50.7153,4.61321,9697
50.59697,4.31557,9698
50.70727,4.88371,9699
50.62633,4.63147,9700
50.69052,4.57902,9701
50.71452,4.99443,9702
50.61299,4.45093,9703
50.62307,4.63901,9704
50.6532,4.56013,9705
50.57073,4.49716,9706
50.72033,4.87384,9707
50.75461,4.70809,9708
50.73563,4.47502,9709
50.61578,4.81293,9710
50.7686,4.7338,9711
50.73777,4.50044,9712
50.72956,4.38415,9713
50.68485,4.37367,9714
50.74767,4.69206,9715
50.66132,4.60222,9716
50.6569,4.97713,9717
50.71306,4.86111,9718
50.66641,4.41347,9719
50.69657,4.32007,9720
50.6963,4.19486,9721
50.61216,4.3706,9722
50.70676,4.51158,9723
50.70627,4.41503,9724
50.62256,4.29503,9725
50.72069,4.51338,9726
50.55646,4.49134,9727
50.56247,4.54671,9728
50.70007,4.59036,9729
50.63899,4.61401,9730
50.72554,4.7086,9731
50.72122,4.62048,9732
50.72687,4.8742,9733
50.72456,4.87091,9734
50.71907,4.39771,9735
50.61107,4.45413,9736
50.66406,4.60578,9737
50.68715,4.363,9738
50.64437,4.3172,9739
50.60588,4.27176,9740
50.66354,4.56688,9741
50.7344,5.00172,9742
50.70709,4.39116,9743
50.67712,4.26533,9744
50.61929,4.44879,9745
50.77867,4.75693,9746
50.64902,4.36669,9747
50.68606,4.84459,9748
50.73122,4.72833,9749
50.71426,4.39385,9750
50.73802,4.66216,9751
50.70369,4.54124,9752
50.70709,4.37731,9753
50.59993,4.33471,9754
50.71164,4.40072,9755
50.68518,4.37979,9756
50.75188,4.49198,9757
50.69856,4.40473,9758
50.6838,4.6942,9759
50.69315,4.3612,9760
50.72247,4.61898,9761
50.72698,4.48576,9762
50.71642,4.61079,9763
50.69579,4.34188,9764
50.6608,4.34636,9765
50.59402,4.33295,9766
50.78827,4.7418,9767
50.63943,4.67291,9768
50.68869,4.89328,9769
50.71587,4.40475,9770
50.69347,4.57361,9771
50.71221,4.3554,9772
50.76076,4.98517,9773
50.66882,4.61498,9774
50.68591,4.38294,9775
50.71698,4.39762,9776
50.60268,4.34904,9777
50.66502,4.21652,9778
50.67184,4.28217,9779
50.6704,4.60507,9780
50.73164,4.96792,9781
50.70636,4.61499,9782
50.67604,4.34154,9783
50.54997,4.49391,9784
50.68315,4.76513,9785
50.59546,4.31463,9786
50.74314,4.6957,9787
50.7167,4.86572,9788
50.72001,4.39763,9789
50.71017,4.51839,9790
50.72769,4.50597,9791
50.60234,4.33207,9792
50.60955,4.44343,9793
50.64501,4.56761,9794
50.68833,4.3139,9795
50.67678,4.56425,9796
50.64246,4.76911,9797
50.68614,4.30614,9798
50.70355,4.53715,9799
50.66869,4.5688,9800
50.68056,4.48601,9801
50.71044,4.40353,9802
50.72403,4.60484,9803
50.68265,4.37852,9804
50.71264,4.51326,9805
50.6706,4.61262,9806
50.7054,4.44068,9807
50.67085,4.20666,9808
50.63791,4.24601,9809
50.68089,4.38813,9810
50.60104,4.34105,9811
50.72077,4.50638,9812
50.64724,4.6529,9813
50.65502,4.33187,9814
50.7117,4.62019,9815
50.6842,4.2027,9816
50.66111,4.62823,9817
50.60514,4.32272,9818
50.73818,4.50039,9819
50.64068,4.14422,9820
50.71531,4.61189,9821
50.62588,4.81103,9822
50.68476,4.40243,9823
50.6358,4.91532,9824
50.71217,4.54737,9825
50.65202,4.5696,9826
50.72278,4.71395,9827
50.71211,4.59879,9828
50.67054,4.61274,9829
50.64946,4.13104,9830
50.70375,4.40757,9831
50.66159,4.14037,9832
50.67421,4.19597,9833
50.69608,4.19512,9834
50.66342,4.56987,9835
50.74022,4.58043,9836
50.63503,4.53088,9837
50.74094,4.83851,9838
50.71087,4.56096,9839
50.52668,4.51195,9840
50.67287,4.38411,9841
50.59655,4.34946,9842
50.72546,4.61271,9843
50.69365,4.57008,9844
50.70994,4.84108,9845
50.73669,4.46612,9846
50.6432,4.56404,9847
50.66918,4.60343,9848
50.67969,4.36919,9849
50.64185,4.61249,9850
50.67001,4.62177,9851
50.71032,4.40378,9852
50.71604,4.60846,9853
50.70245,4.62368,9854
50.69023,4.48788,9855
50.70588,4.61555,9856
50.71662,4.60915,9857
50.71168,4.38817,9858
50.68604,4.40531,9859
50.59733,4.30992,9860
50.5984,4.32832,9861
50.69251,4.20457,9862
50.64962,4.35817,9863
50.60172,4.34516,9864
50.60453,4.53426,9865
50.71563,4.87555,9866
50.63791,4.13378,9867
50.59547,4.44389,9868
50.70337,4.44073,9869
50.70445,4.35669,9870
50.65321,4.85736,9871
50.7819,4.68577,9872
50.70642,4.40167,9873
50.67348,4.72823,9874
50.71482,4.37792,9875
50.57715,4.30486,9876
50.65417,4.57099,9877
50.71542,4.39671,9878
50.70785,4.59314,9879
50.67025,4.61583,9880
50.70318,4.1996,9881
50.69317,4.88916,9882
50.72598,4.3843,9883
50.60142,4.32439,9884
50.7011,4.61659,9885
50.66368,4.5853,9886
50.72244,4.61885,9887
50.70459,4.38536,9888
50.73111,4.58819,9889
50.67331,4.61743,9890
50.71344,4.61179,9891
50.71612,4.61975,9892
50.70741,4.50999,9893
50.69185,4.32405,9894
50.70125,4.84962,9895
50.73005,4.39208,9896
50.67729,4.38392,9897
50.68429,4.47824,9898
50.6839,4.37646,9899
50.66295,4.23709,9900
50.68009,4.57417,9901
50.65312,4.55761,9902
50.68885,4.63025,9903
50.69297,4.26434,9904
50.69447,4.39771,9905
50.62749,4.82429,9906
50.64252,4.61319,9907
50.71662,4.39685,9908
50.706,4.2104,9909
50.65017,4.77094,9910
50.65208,4.55918,9911
50.71438,4.60622,9912
50.72785,4.48338,9913
50.72461,4.88045,9914
50.7245,4.60223,9915
50.64831,4.55987,9916
50.66141,4.6115,9917
50.71238,4.51573,9918
50.5882,4.33549,9919
50.70701,4.41151,9920
50.69266,4.2014,9921
50.66479,4.66404,9922
50.69247,4.20454,9923
50.72904,4.68654,9924
50.74189,4.69883,9925
50.66959,4.60789,9926
50.68341,4.28307,9927
50.60812,4.64574,9928
50.70758,4.4204,9929
50.72947,4.68946,9930
50.69855,4.41161,9931
50.71761,4.59734,9932
50.72527,4.85548,9933
50.58941,4.31598,9934
50.66785,4.55639,9935
50.59447,4.32354,9936
50.60161,4.32749,9937
50.70659,4.5313,9938
50.66798,4.55616,9939
50.60482,4.64513,9940
50.70738,4.40157,9941
50.67961,4.37042,9942
50.66846,4.6246,9943
50.71443,4.5304,9944
50.73802,4.69571,9945
50.64056,4.67358,9946
50.69399,4.58362,9947
50.69998,4.16229,9948
50.58502,4.63969,9949
50.63853,4.71548,9950
50.7011,4.59267,9951
50.71609,4.61002,9952
50.76188,4.7839,9953
50.64795,4.25878,9954
50.68472,4.20304,9955
50.76701,4.64844,9956
50.68462,4.37471,9957
50.62546,4.80608,9958
50.67056,4.36863,9959
50.71861,4.45753,9960
50.71724,4.8356,9961
50.68181,4.32324,9962
50.68634,4.30545,9963
50.68212,4.36965,9964
50.70264,4.20751,9965
50.75364,4.66588,9966
50.71375,4.51288,9967
50.73984,4.49724,9968
50.58806,4.63885,9969
50.71976,4.52432,9970
50.57915,4.53441,9971
50.66616,4.61822,9972
50.68701,4.48248,9973
50.72113,4.87682,9974
50.68377,4.38039,9975
50.67883,4.96345,9976
50.67861,4.56114,9977
50.66514,4.61641,9978
50.71098,4.60521,9979
50.59882,4.33091,9980
50.71837,4.72349,9981
50.71063,4.55593,9982
50.64838,4.20317,9983
50.74543,4.85596,9984
50.68236,4.72259,9985
50.7131,4.50083,9986
