lat,lon
50.58176826335017,5.680485515129617
50.592311257139514,5.676051490890562
50.609824014086094,5.685816737576908
50.59072161406726,5.65942961700498
50.593333041825446,5.67516443754774
50.58035507258801,5.673182749090108
50.582306671878975,5.673998065237705
50.60001218219957,5.664225516326608
50.5861805930722,5.676865363304456
50.60106861222198,5.673936680382996
50.58730084984805,5.68264002462381
50.58167314859184,5.6689683688314
50.61230466176248,5.6678149745691355
50.583607085575245,5.6667781618009805
50.594520194892304,5.678965567985713
50.60102884010673,5.674937422303239
50.589385467176086,5.6819089818128194
50.5862888284233,5.669320369533471
50.596277884424595,5.682289249530886
50.60707414483549,5.680609632356938
50.607046258157666,5.686306198120227
50.609492877149,5.67858184797283
50.594672501296465,5.671802233559669
50.596153059121995,5.658963212798617
50.603470629148426,5.667372298580663
50.587959415738005,5.688405544363569
50.589836324676256,5.66586967175491
50.60282007012456,5.657166228400992
50.59473510928924,5.669460932327764
50.589048424499175,5.663922092703798
50.5847417921649,5.660985064080163
50.61493184511125,5.676013538246982
50.59839326196785,5.6748937482278885
50.60136140980693,5.667201260145834
50.600853714014896,5.687044022828576
50.598089848058265,5.659440099667737
50.60643902532172,5.689902238342404
50.59588735827279,5.671002089088872
50.61479208802517,5.678514785404568
50.59906850414791,5.659198313564474
50.59872455577441,5.682998119252625
50.59478314575015,5.655961023975322
50.609808796505604,5.684443287314315
50.60992941218328,5.663172882261887
50.597124019673075,5.68209807057639
50.60172073008891,5.686448643413071
50.590995543130994,5.666226503520759
50.60526626823659,5.6616595220105195
50.59314341444681,5.6846283554233885
50.59129567267607,5.669698018161775
50.595737842697794,5.681378138890265
50.58096803101706,5.668195500770991
50.61311150422308,5.668016232625484
50.584214295715526,5.6623813320259195
50.59006279251073,5.662301772982598
50.60225599289255,5.669717499011925
50.582081121891434,5.668563964811457
50.60225538391778,5.690016981113563
50.60358099618178,5.661407772128369
50.602819446787464,5.686477585249806
50.60007459332831,5.681808905399296
50.60670889178506,5.682495450507788
50.59746708816129,5.684439948011508
50.598131015679904,5.674347700116399
50.60808376377268,5.687375933897823
50.6071726819842,5.683529051678501
50.60794142148678,5.683700732542703
50.59688935410832,5.683235459257184
50.59188825145432,5.65735459653661
50.59486071147773,5.68061431298598
50.595719018512774,5.688604464336876
50.58893249419123,5.665552948032749
50.6102337632863,5.66198853309413
50.61367798853563,5.680431659647109
50.61310627650596,5.669959101582263
50.59712302297947,5.671425653590992
50.59240594636683,5.667819710153217
50.588745798530674,5.663754921063715
50.59924476526572,5.6593150428637635
50.5877519440004,5.684834126039823
50.59345261529507,5.674897312612799
50.587168317020044,5.689836606762637
50.587480922819246,5.664798885003508
50.59440798184381,5.663322306182179
50.604348063602814,5.666860916123613
50.583970948617235,5.679222021474756
50.59454640090959,5.674794554707163
50.5903181247767,5.666199797277834
50.58308835648124,5.670230673579156
50.59387737513917,5.68612770610481
50.58149875262683,5.682494602008168
50.59553702067945,5.690327680084818
50.605061142523816,5.68896913574153
50.60653009305376,5.666538354448599
50.61189221914736,5.668301035581658
50.5813397375756,5.671600209690489
50.590416317377674,5.663123696941934
50.595183942217055,5.673306577783057
50.596530514748515,5.675529796918286
50.59481414437709,5.686374079750559
50.48478336690758,3.951676025768557
50.47582573196664,3.956943047383691
50.49539374313094,3.951278107801474
50.498337981886515,3.951412845324296
50.47432922050185,3.9642276204802247
50.499552261187496,3.95750142510156
50.48558748755068,3.9519618873372315
50.493596120415106,3.97404453048356
50.48576203359108,3.954554663188898
50.47735728840057,3.9593667777749695
50.48114078710136,3.97425474913928
50.498833595951005,3.9721742588792295
50.49861018360622,3.947771580036573
50.481546993783944,3.9514579940621837
50.472899171881345,3.958311480268194
50.50127364653203,3.950964794045697
50.48119197475322,3.9760647441071835
50.48870053812826,3.9442111429508495
50.47460534923465,3.9715541777714307
50.50133864129112,3.956893024705013
50.49177786201715,3.972561387614269
50.49477968689064,3.959376127544656
50.48126678117759,3.952424582482808
50.477861077923265,3.9609744192249057
50.488045378639505,3.967757979655261
50.49142809992234,3.955241014101938
50.485182767224146,3.9586643584614176
50.48120186225378,3.9545819441203878
50.50282229177132,3.955023580315259
50.47438349318243,3.9592937766771934
50.48776014758589,3.976717210990324
50.47756815240672,3.9480947789864986
50.48013590978021,3.959518936495305
50.47792313647356,3.950568333489674
50.48574605177269,3.9651131329044804
50.477910524093744,3.9540077114359797
50.48111308871924,3.9608210809409123
50.49880136744022,3.9522154729163916
50.4833190217905,3.9543270258164966
50.47848567135606,3.973652277256316
50.4860973924737,3.9465193227358495
50.49466065793987,3.966698513789208
50.48358639437603,3.9642660972451864
50.4963520930606,3.950102597077273
50.49997202313603,3.947978656128604
50.47942229232926,3.953313545154757
50.48298773379599,3.9576906270642027
50.496047949089906,3.9514226260698506
50.471052920646834,3.9550904655156884
50.4793919694922,3.957438928377459
50.47725302250007,3.9706998403048246
50.478593026257414,3.973165856965505
50.483614086477075,3.954259355503073
50.48539016953002,3.9432894124990976
50.48446355055333,3.942788202936051
50.476601002846486,3.9568880977811665
50.483998572315876,3.962685131383012
50.49150609780832,3.9661642952961413
50.47895144254237,3.968807225528703
50.494327837198774,3.9554708055137824
50.47398794965713,3.960434591080948
50.47658127614356,3.9708137975858477
50.46966682764272,3.960866905041946
50.48503144461563,3.968548333114711
50.48654398093486,3.9487839984374435
50.495327495953894,3.9546697041564283
50.499487956592844,3.9557694891989126
50.49860593340934,3.9602883512973843
50.50100949496226,3.968679814477108
50.49722001991775,3.971518294032875
50.49130681749882,3.944512831795146
50.48508252862136,3.9407343935748154
50.481432725780216,3.9641776349496727
50.498817240442165,3.973005871904563
50.49131406745975,3.956682852117384
50.503608343749434,3.9615374755445267
50.494689538611524,3.950350159331524
50.48529481504625,3.9711496134554123
50.49499570346436,3.959350780884219
50.5010040699272,3.954225748013635
50.49282735792203,3.953872850402038
50.48705520270281,3.9431501620417664
50.49930009045214,3.964041617479538
50.489702789360955,3.9520779697801176
50.47963871074674,3.966945870227487
50.50073637882708,3.9587746108117488
50.47360222328505,3.962834661367113
50.49096993203997,3.9540316865055756
50.48174923459242,3.9429680288197373
50.47244725103927,3.9532174538231435
50.49002128913573,3.955243353602431
50.49451480074679,3.973580717062123
50.4891230919903,3.950543294220947
50.479787673028625,3.955070717524658
50.478641290934014,3.9435774710039206
50.50268226533557,3.956748651504208
50.48487792387783,3.9449611149373616
50.48179983807685,3.949102257471781
50.4874916943396,3.962663102579576
50.49673613919578,3.945038478176823
50.81688199516735,4.379954378634555
50.82119417673933,4.354325316733517
50.83220399881728,4.367651682269893
50.8330536065976,4.362101774341148
50.80426310180777,4.378496134359133
50.831307607652974,4.371248318094833
50.827135453645326,4.374100358711834
50.82337663541243,4.37759945534754
50.81197950003006,4.364052070532308
50.82360760095233,4.393375584480063
50.82453803664385,4.385502654295328
50.83187881894719,4.384570955989418
50.81886341872416,4.358658129087123
50.80759882413082,4.3722429965919725
50.80773644311938,4.362514341101558
50.833685009031676,4.3703118750640595
50.81142733406153,4.378312692932944
50.8199585844734,4.359027738708879
50.822433833250834,4.377039664021181
50.8233457476402,4.389209726650398
50.81645331759005,4.365154528565638
50.82331383374401,4.3686287748322625
50.82688192672446,4.390749683495128
50.81655003212079,4.3682968278847785
50.81020993306809,4.359096034863494
50.80913706967988,4.371986598078834
50.82663481835035,4.360841098249188
50.81899655065662,4.361735825792157
50.8312092484875,4.386962384379396
50.82530527775053,4.389784792202465
50.80507391153095,4.38268042673497
50.80402232710168,4.380436510016228
50.82938135971396,4.392072869908818
50.80950589547227,4.383501644932994
50.81692510070857,4.380522980663094
50.81562838113676,4.368223060961679
50.81917012653217,4.392787576434841
50.82873816641749,4.388044318140002
50.82656233201827,4.390631115490234
50.83562193249533,4.383174400533965
50.80644636919269,4.375527753173927
50.813538539621774,4.360349531061704
50.833242299222384,4.365001426108313
50.82472091383173,4.3702765363436
50.82985376120014,4.388911457335171
50.810380128935954,4.3689456357877114
50.8189401056333,4.365257975848236
50.83095424884892,4.370279886331412
50.827731467947416,4.383355789395004
50.83137176195333,4.389067704888716
50.83780158749158,4.36817191266848
50.80974616229762,4.374535783939226
50.83449983472463,4.379291186113436
50.80951620550181,4.382340382066377
50.8222732015288,4.369268034918914
50.82407783637657,4.384900777615008
50.83314529078289,4.375678887893348
50.818830453984866,4.380025788170364
50.82502815688008,4.359635998304375
50.82509684453631,4.387402787663493
50.80544103643503,4.372106480231581
50.836437112506076,4.369164511113745
50.824095249977525,4.392237888978579
50.835955359828986,4.364741718913812
50.831173743067794,4.3747896299691575
50.82202021471688,4.37764120213862
50.81810424724634,4.364882801594783
50.81950690047649,4.361251108239671
50.8316475805735,4.386826982770627
50.81962249861924,4.375276177899872
50.824420089016634,4.375214320785471
50.81348258508454,4.386697145609493
50.81114419430855,4.380697650847444
50.8094358717609,4.370948489465321
50.83561762866793,4.383650921731101
50.82296762671017,4.386974342688798
50.83358431233214,4.383682434159331
50.81323115587686,4.358618107333856
50.8286366885472,4.379286519266235
50.824495950053155,4.391486798324761
50.80894180432698,4.368648136347291
50.81927481933422,4.38592090053763
50.82009666224107,4.3935042449671595
50.825606317243356,4.360482321274292
50.83097710626512,4.385403604246847
50.832668332154,4.374013932157745
50.80866267569675,4.37307376026053
50.81752148896171,4.361930843650125
50.82042761249167,4.3664216558461
50.82890565116404,4.374172971360215
50.83594750321584,4.382179655300304
50.81555208192111,4.393372267189878
50.81653755772841,4.365316649594116
50.81149846556268,4.36752838853866
50.82371428027059,4.365730536004237
50.83084210875486,4.390627285304238
50.81259302447773,4.357671084212924
50.82031331579411,4.380815539877034
50.813165417684374,4.379178979088282
50.82316867489111,4.361935601242383
50.44571085297792,4.990180449504932
50.42751808686688,4.9861143141563025
50.420017107357836,5.001497051232173
50.42264819813065,4.991982737067049
50.41560203871894,4.9818246360194305
50.42217993457393,4.99891473888665
50.43732150222331,4.987110856990102
50.42692811555639,5.0023874897475995
50.41370947487453,4.996354667517762
50.419927851471684,4.995598034567461
50.42945719502741,4.992014115252177
50.43000403842925,5.005089323445233
50.433715119299606,4.999889999347478
50.44420728005538,4.991520363928067
50.41306832653079,4.994238627800164
50.41951000973843,4.979953625112491
50.420263271031395,4.989127670165221
50.42940344220923,5.003627646857773
50.42480026173107,5.00115219870673
50.43839201431558,5.006837390186511
50.424726810559086,4.985346430693359
50.420456544331465,4.979251985433993
50.432110392844585,4.992896631987988
50.446213937123865,4.992482272065047
50.42690753743999,4.978442803212869
50.43880587237354,4.98014084993317
50.44603705930618,4.996075165575034
50.440568392370196,4.987419004645172
50.4298852149391,5.0054467930792566
50.42126540802554,4.9783534271473595
50.41355434384385,4.985301121968289
50.44472033073823,4.990722565145921
50.42632165115993,5.005126310655907
50.42220905792165,4.9937350631141815
50.44304295484997,4.993231591498195
50.423835764715506,4.987632380658482
50.432638918489566,4.9972652611005435
50.437967830899225,4.997153105319797
50.428286593326156,4.994145700469482
50.41693566644094,4.980562490442762
50.4211049269924,4.975983112603341
50.43179793426176,4.976826810015605
50.42617967409342,5.005569530483671
50.432009942429616,4.976622186345493
50.41490720796604,4.998298673555021
50.43748750694097,4.999157041029727
50.436864232586004,4.997651207521532
50.42618360781081,5.004745782762415
50.426331693302664,4.98620840810895
50.430438488240824,4.975376809285258
50.42617773368458,4.993206459766579
50.415781214828606,4.999881527801608
50.42396807931501,5.002536269868125
50.426703577002435,5.004771600492322
50.439990366902116,4.992373317985871
50.431274271782065,4.990685901541932
50.4364205579694,4.9830327292058945
50.44576515091817,4.984805366603887
50.44218581296374,5.001303783055007
50.42509342958953,4.990187280533655
50.43908452007974,5.006600863876862
50.43384860208165,4.9807626541787515
50.434835419229074,4.990254634047346
50.431009663985186,4.9761847456679025
50.432514465438196,4.97955629086571
50.44065438198106,4.980474036832329
50.41467198510213,4.990027392381443
50.42301798814023,4.987274337131853
50.423678013814815,4.996588194731379
50.424135826034075,4.985366637892815
50.42240682930238,4.998810276784083
50.43491844099354,4.995795356408929
50.43874420347369,4.994166120982251
50.427905697502695,4.984559189744537
50.422222810609,4.979280828982538
50.41386062771628,4.990146759874025
50.429903831954995,4.979463626938356
50.43645956206223,5.002507757510527
50.42186930372434,4.998159403696026
50.44483212610885,4.990949705892579
50.42289457875831,5.007531441383067
50.412493747275505,4.993354992427646
50.42883619356733,4.978617242479014
50.43865771679623,4.98553798973766
50.43426453317869,4.989875485995783
50.431059117558725,5.008161482773298
50.43561796960131,4.974893527757626
50.42371215856965,4.9788205445132725
50.42330458013002,4.987025991796014
50.42327585598675,4.984444020059119
50.42786793315192,4.973665731245966
50.43277632822368,4.988224849529765
50.437788045807736,4.987979989761907
50.420907447252546,5.002527079346313
50.42308222869988,4.988821258985586
50.43563534107366,4.9956475181792515
50.42931410482997,4.9893160432185475
50.423085714919736,4.978219666015354
50.444012604420855,4.98851575272036
50.429756852022024,5.005004311789541
51.18310021161944,4.453861521229839
51.17493208136197,4.449611751144966
51.1927705353937,4.472479593342417
51.18781172638653,4.439259401815088
51.18665153594235,4.456430205747821
51.18225997517707,4.457362672015237
51.189415332349114,4.421852623522269
51.19881585936469,4.427478275082281
51.17390599706169,4.438286905710458
51.186767295544136,4.461075624792019
51.17484381058728,4.457472932683187
51.19284562546505,4.423372411299932
51.197415785415835,4.455862002459871
51.174090535107,4.462677867026925
51.200634547961386,4.446308504153516
51.18268531499868,4.470318443671171
51.20733531211839,4.455765766559425
51.19499028382553,4.450301552122084
51.19161503686401,4.475716141166856
51.19377874143167,4.472369939536805
51.20044227412607,4.430812330883896
51.19346637268905,4.475460804861673
51.18897704214081,4.4312344790253615
51.194009634399954,4.429562922873848
51.200745667060794,4.460878390757349
51.20217392531259,4.440436892018723
51.180454606545744,4.464237209019343
51.18986603376431,4.445500494804317
51.1741946627981,4.452513711568577
51.19158410064058,4.428219059689047
51.20362370466433,4.467400638030744
51.187794834837796,4.469390704499594
51.189717493756966,4.433384676023354
51.180515752768194,4.428774493938819
51.18658731806651,4.473439849906955
51.200576579682455,4.447205963578658
51.18063063709134,4.470422132715358
51.17451394670116,4.46228840712611
51.18129407885738,4.471904892898649
51.182215905993395,4.423463125006711
51.1779926725548,4.458788060841967
51.18483943184285,4.451419790783701
51.20552824812453,4.437066679433879
51.17560104172718,4.459231527836579
