index,distance
2266,1.0714227248819594
2225,0.20034292802319179
8115,0.44626334019712466
1900,0.5329062602909042
2089,0.36820125172998697
8069,1.0929061458226774
8123,0.12491920799487802
2321,0.6760336543021324
2450,0.20775526279520662
8414,0.26294738895638914
1888,0.463729810248904
8418,1.0265603133403098
8143,0.25406775009117166
2199,1.344246569920239
2431,0.1683683121418354
2115,0.17881171111164904
1507,0.5561120943239501
8115,0.34956881629544556
8464,1.366510007867188
8355,0.28932583834371917
2143,0.9749109612941317
2090,0.21268409494989376
8275,0.6418273738557561
1672,1.0720635721208374
2304,0.18179629831067945
2082,0.6284843361046538
8038,0.10896792115004354
8051,0.24852544654263256
8055,1.0416448029210739
1881,0.8323674223543984
2410,0.6599488456435357
2143,0.9251153895936797
8350,0.3252712215079377
8374,1.081621741654525
8027,0.7781836689384234
2052,0.9924959254615923
2285,0.5788585394488716
8004,0.6042913601560173
2182,0.4815248579734765
1824,0.5892249028914793
8239,0.7025199211491863
2143,1.4056947251145813
2366,0.3636780505370303
1826,0.636155520669999
1834,0.1073473174413768
2444,1.6598312511747242
2143,0.717614571125916
2365,0.4474570413113018
2098,0.33123054489231424
1992,0.8592885472382903
2244,1.0623364990742183
2016,0.7330899152865166
8447,0.5424535363053454
2199,0.4427735807682235
2127,1.0770947935331192
8083,0.5112961537622995
2399,0.22908187595226667
2440,0.3219106824690247
2178,0.39957979023413215
2406,3.160166337612659
2244,0.8941005666134371
8221,0.09546558311048778
8356,0.1826432947124949
2082,1.083433194841781
8292,0.3027932893032863
2278,0.3106551490501543
8010,0.2802069002797815
2406,2.9434775171295358
1604,0.8953961345270482
2189,0.6632129975935622
2005,0.14983212527925283
8321,0.521923453052434
2317,0.6816956116973357
8191,0.4686273197429393
2109,0.1341417148539525
2304,0.7385724809233103
1540,0.6551390261223203
2341,1.1479756058155945
8321,0.40992195024286593
9691,1.126891678599008
2266,0.6074775977222957
8469,0.8136098709528149
1621,0.5600607464423348
2244,1.677951095568323
2218,1.1389168487214951
2266,0.29288996349428975
8321,0.9295137789876486
8212,0.28022249931567356
2209,1.093118684230151
1510,2.0346680071688046
2178,0.7581986458764446
2449,0.2586558016874527
2337,1.2139922970666974
2184,0.5330992124761658
2487,1.1022259103012713
1664,1.1868700421358223
8321,0.08990854115524448
2074,0.09176065401025608
2143,0.7854149768102103
2098,0.42683835950346477
2178,0.9642125398033977
8487,0.27177636743786815
2212,1.4360380703843356
8090,0.8090950432610406
8475,1.6846212352557446
2365,0.3539018713031778
8004,0.41464532673050497
2266,0.4603614500299504
8162,0.9936330112142826
1958,4.010311213686502
1604,0.9183916621104526
2287,0.029376148901562562
2427,0.8768172160743385
8426,1.257412585876694
2143,0.40411899117687833
2143,0.8844883304848317
9777,0.703758490193939
2035,0.3917804551991726
2143,0.28861594873838103
2199,1.0666035888685594
2422,0.5374887323779044
8129,0.5971059254198426
8394,0.5056670359379588
8475,2.7103909817237004
8423,0.2992209177974335
2082,2.2672976247803973
8237,0.3009988912763004
8028,0.1456771577832967
2452,0.7691714502556758
2321,0.5812431558440729
2031,0.1798288096069866
2411,2.0214868468786027
1944,0.3174848249808655
8335,0.8648240767520448
2022,0.641988938158646
2457,0.2729725357053758
2436,0.9839517696257086
8143,0.43792294917845104
2157,3.628772775406912
2450,0.8021005976704139
2234,0.9540001387831093
8350,0.5291594084685456
8462,0.5201344090228414
1685,7.026352229308426
2184,0.23419576417381516
2266,0.817394289245491
2487,1.045463047406673
8355,0.3818112501117484
1921,0.2528426622849485
2234,0.751230040330092
8158,0.11702246637021377
1525,0.19311464729238192
8160,0.966920262766529
8438,0.5547730902553777
2375,0.812755023329041
2359,0.44334256265274297
8359,0.9427592835853376
8162,0.9947751327238548
2487,1.5653754068847197
8186,1.1772064517158658
2396,0.5934723671825246
8355,0.6066341564531579
1890,0.18662188783941464
8172,0.9455778941992595
8475,1.1536447747950105
2467,1.7717709719358952
2222,0.8846723105643267
1702,1.2343875360000631
2069,0.7272268211956459
8028,0.7792128765089106
2083,0.9256628969210179
2410,0.4594037153762711
1694,0.7241124121470426
2266,0.49189754541764796
1604,0.5599247322017548
2114,0.7797214606817744
2172,0.5817317816214256
2385,0.5028513997142858
2436,0.6049010621914426
8283,0.725195026501107
2212,0.4178591097089644
1834,0.32186605080629754
8028,0.7365118866109039
2286,0.4693240357774006
2247,0.46677606562349017
8215,0.6713050055219468
1971,0.9738409870821727
9874,0.4960774630197675
8385,1.0319960689311731
8143,0.4163043021404764
2266,0.22431017541796036
1694,0.3377360702795517
2266,0.9522574649010727
9676,0.4640965476298714
8216,0.3562232767479867
2406,2.8571438650928647
2431,0.4124352860250108
2452,0.4470340179411115
8137,0.3090863574486281
2074,0.6263653761637661
1685,4.061429856555266
2156,0.40323894946758393
8424,1.3550300682340992
2143,0.48541081081962556
8158,1.3047459000952617
8060,1.0479699637616422
8373,5.305390915742981
8475,1.741504589011176
2302,0.6085268828797687
2387,0.4251715798588956
2176,0.6190089734964962
2076,0.2129348394667783
1859,0.5754282971936336
2487,1.0993359625647536
2431,0.6269522757214636
1507,0.6109091696718665
2387,0.20039715034447658
8327,0.4635906906538873
8378,0.22355139087287515
2223,0.7346204638248383
8065,0.407960476111273
1685,4.45016943739919
1693,0.7365246733737917
8453,0.4116392914430297
1706,0.7639922513184694
1971,1.0357557531134538
2266,0.9574669274943562
8028,0.7412727785256797
2383,2.531614463002508
2492,0.48335875992998384
8069,0.8011045165342096
2422,0.2506846482577336
2082,0.07193724938369013
2334,0.37552766126703435
2116,0.14190207544248779
2052,0.9502624029878405
8232,0.26586630412592166
2209,1.1990884409943097
2431,0.8732698851766989
1692,0.4157044780552663
8415,0.3110253864468386
1971,0.9811317582036355
8471,0.12606616223304395
2143,0.463815181167872
2127,1.12845950888914
2197,0.8881325273848059
2016,0.5389009999303935
2090,0.268366939813771
2206,0.7253163725267202
2212,0.8247405587910283
2251,1.0750104816728072
2418,1.5961260728228912
1759,0.1493107124152282
2280,0.228684736428111
2285,0.6445521121300748
2431,0.5948852769467106
8461,6.1038029925112145
2452,0.4120661802409004
2143,0.9391164133761646
1968,0.8676699837073166
1685,11.797390877514317
2016,0.7331108412457634
2431,0.8258246864083558
8414,0.8037981051664898
8194,1.2632607671053584
2115,0.25606571262915534
2238,0.29571807875073075
8472,0.5418049532706478
2367,1.0019133284896655
2431,0.8028876213429571
8343,0.6695046015219246
2266,0.2908349588858299
1853,0.7480452017027103
2178,0.8538213861440864
8321,0.5012670594538562
2133,1.3525568140109696
8004,0.35564525123974106
8478,0.23168723116808446
8194,1.350323695705462
2383,0.5276599001057843
2266,0.6002442044677224
8421,0.6898278693857199
1840,0.5229102233626254
8321,0.5618634902109787
2266,0.797248581854627
8028,0.4975758456426458
8466,0.861445113429439
2494,0.12980490445934506
2189,0.7972973743630879
1858,0.7436060491026762
2206,0.22308544738235228
1537,0.3454180562133938
1615,0.13302607908600575
8028,0.22917779232753246
1505,0.5796423215980214
2431,0.8387961873607817
8115,0.29657315460789796
8355,0.8926721507144335
2143,0.9759837027658474
2411,0.2509442980898174
2067,0.5199661661826996
2049,0.6075163584329958
8309,0.2761921144136529
2090,0.045497410024491126
8321,0.4764716279058378
8475,2.315278034996107
2402,0.3596658580737914
8232,0.867756205000936
2187,0.644078717279913
8292,0.6415797290666321
8199,0.23235456710414454
8453,0.6407999898330732
2022,0.5298429520038535
2088,10.274437486817398
8314,0.16779628242624167
2406,5.573432442931816
2285,0.6015196806673767
1525,0.32920298644147233
1675,0.6260319508490995
2285,0.34544723679600503
2118,1.0339347355682478
8028,0.7463890339441588
2073,0.17384568278803636
1604,0.5407006570327819
2266,0.12154439809568228
2083,1.2454409224783922
1719,0.917193348527736
2143,0.4747397291309955
8246,1.4691425839099441
2266,1.0554711209433754
2376,0.5309384085142123
2411,0.7936138434325777
2426,10.485075884929678
8246,1.5450920390153757
1664,0.4498860634685297
8464,0.8625834157213282
2197,0.9146023952922512
2445,0.008335987218337513
2047,0.47705370548521714
8400,0.821464236835673
8359,0.7609786144429096
2431,0.7156801996345545
8051,0.20472876375759652
8315,1.0696607617248486
8238,3.7807568910440486
2212,0.6174400618977436
2422,0.3329900936229869
1830,1.4525577387990245
8046,0.6792327460666212
1545,9.205470075380259
8107,0.940817140155861
2143,0.5629085764228934
2021,0.9192928554842075
1685,10.776004188739197
8445,0.6610027315917743
8149,0.40098401081382795
1664,0.40575852003491697
8143,0.8362248279259255
2130,0.26041873514601344
8325,0.8439588513236064
2189,0.7621609040571885
1693,0.438739516778004
8103,0.43106500729602815
8430,0.5670709136672263
2086,0.601901636858126
2218,0.750470419263284
2016,0.6304709368874764
1521,0.8021397858021216
2016,0.771381136627321
8244,0.9958740908047299
2091,0.9781434056289385
2073,0.471264903875992
2143,1.2602200384363784
2244,0.6455328766345977
2448,0.511920199768299
1809,0.09600220946008242
8158,0.4015128365944247
8051,0.7979515981617373
1637,0.8682672586112291
8077,0.4387961935794271
8223,0.9818489167208395
2367,1.03519693647664
2143,1.1968566642669487
8378,0.38099513428721915
1856,1.747046458895163
8275,0.6699341749429454
8104,0.7810167524072447
8227,0.529234771514871
8028,0.4388361329217023
2365,0.44172004812351323
2116,0.4601968884864212
2067,1.3513977648871887
1685,5.166267559472898
2285,0.6867160598156311
8045,0.060496185364512414
2022,0.4809982340153375
2244,1.7962979456777683
2398,0.28401886128398846
2414,0.5694871875182457
1664,0.773942777120789
2245,0.8633038931010253
2074,0.33201881663145183
2083,0.9856599926938926
2259,0.46595248777752735
1637,0.17487194704878045
2234,0.6796761992725187
8060,1.0218723367835618
8162,0.36992796416904283
2334,0.4747141203884429
2386,1.1756681966945626
8261,0.16533975789491925
8158,1.4237945821123945
2206,0.7437213544877921
2147,1.366217060830324
2116,0.173861113991069
2411,1.1601257942248295
8215,0.4383228885425383
2088,10.609586045004246
8160,0.748842501401673
2321,0.7256784987091629
8414,0.5995595740793875
8425,1.0714041802568615
8186,1.1036591812869734
2398,0.8372726608254393
2022,0.43183781932644955
2345,0.47277556252397557
2067,1.115676558953268
1637,0.48144984835221755
1910,0.16951516640230668
8255,0.8085065666619473
2013,0.7437804242763074
2143,0.7662565729109221
2074,0.1795707464093284
9655,0.6091936811515906
2164,0.6433045533430795
1905,0.4641747555881882
2127,0.7594149648986629
8477,1.2912308070727267
2345,0.6986602333150567
1545,9.983755992854652
1944,0.36068496962175794
8124,0.3735729017817881
2266,0.36916504050723764
9777,0.8788628252030337
8004,0.5388567657660385
8450,0.32548583510814316
8321,0.4688057320632695
1726,0.8762516443163706
2332,1.463970944334703
8154,0.40842625719724746
2225,0.4087266430398691
8464,1.2148163332996134
8319,0.8640445268612019
1512,0.8687898646021558
2200,0.5909056292793026
8472,0.2443096579730085
8149,0.3920380808645003
8040,0.8787424624884264
8057,0.4278109205308721
8276,0.15052905400145483
1702,0.949099309051838
2266,0.12227400252149621
2157,1.4876470869587024
8060,1.0109036218807783
2037,0.2553540544633212
8026,0.021795755171042572
2285,0.34322903430306845
1685,3.772817483574677
1955,1.0540996934467757
2069,0.5215198462074329
1664,0.9922441739177238
2305,0.647854869914362
8097,0.6214527527040973
1883,0.4148964487202763
2128,0.8186109857793704
8069,0.7977695998657979
2442,1.1300959983928118
2046,1.1140679775616587
1949,0.10259772418192514
2345,0.28233097037550625
8149,0.34994237283327323
1575,0.49597467139396184
8266,2.353545810320143
1545,4.552730923535683
8304,0.5902488478299784
8010,1.0660356393065948
2107,0.09446062944580003
9888,0.15309219631203425
8321,0.5163330966129182
1685,4.583542439128536
1501,6.458565772075658
2345,0.7719629878980849
2037,0.2674630387257391
8186,0.7656799654375664
1720,1.1929847731358103
8115,0.35960723271088674
2212,0.7840751762048213
2492,0.39824918618848354
2143,0.546058499779072
2222,1.0634082796794417
2266,0.3468558783331821
2115,0.21058036587936818
1545,1.7067738032716697
8183,0.4788249094870631
2266,0.38159828187124734
2431,0.5728960904586733
2487,1.4962638692192343
2178,0.7348550128694392
2098,0.41294830381256503
9777,0.90375064359692
8414,0.21070009103304
2098,0.8106844778582614
2452,0.45416535865144264
2088,11.553133038778649
8343,0.37899855901157653
2411,1.1762592456277665
1506,0.725190172322396
1517,0.7814181773593943
8282,0.36475591347201963
2127,1.116905094820533
8325,0.1396934713879116
1958,4.35108085467136
2266,0.36744196883696756
2067,1.1054873213536867
8480,0.17302738055742037
2036,0.6361303696812304
8297,1.375429602567091
8212,0.506636151074045
2178,0.6846150556020741
8129,0.36757946737582947
2380,0.30275334647542557
2074,0.44016309816965826
2222,0.6647831494559066
2022,0.5760555033989719
2086,0.28350655126121543
8297,1.3740778153299817
2088,7.7089388456050205
9854,0.18050496543297315
2125,0.46502439301670373
2076,0.10064117106839132
2143,0.8458185790313179
8143,1.3701411062882722
8098,0.5171686287965177
8215,0.08341721160101763
2212,0.8698314848895855
2326,1.2701981563207054
2098,0.3618380285309888
9615,0.5829341801495201
8004,0.5608880642476423
8325,0.302896642252167
2312,0.454248111452466
2387,0.37252342881888684
2212,0.30659874030423906
2324,1.7201000533463922
2244,1.467692404363646
8028,0.6405247836294616
2130,0.3556414983823704
2199,1.2814864907210826
1507,0.4703753162949415
2345,0.26875971877341576
8069,1.171920100196145
8086,0.24376778618187775
2005,0.6068422461268933
8223,1.2722176524069022
1664,0.20299197746930606
8186,0.4919878806933472
2431,0.3170432609684787
2031,1.0309634737956805
1507,0.5538461923107036
2487,1.6118426388905926
1617,0.6727159040871165
1949,0.36726825382102246
9829,0.33465807984929374
2074,0.8676483283841407
1819,0.22291934389697476
8143,0.36796649776249973
2396,0.5941041808685735
8213,1.3049453869888143
2209,1.7158291932165026
2289,1.5432567202728928
2491,2.9287801566942653
2222,1.388159425231499
1671,0.1531628624609114
2411,0.5539007702806886
8075,0.37142692873377203
8028,1.0116338870399355
2031,0.8408165598154766
2399,0.2911948642922581
8143,0.44322945473486053
2452,0.44874447522252087
2091,1.1036215211787872
2414,0.6434377996200351
8158,0.5278017980586813
2091,1.7309820755030236
2090,0.7116141285802654
2090,0.7339548593288676
8257,1.1366937375247725
1971,0.3886425400919271
1895,1.0562583304224684
2212,1.5389090510377226
2431,0.4538242326101074
2436,0.5483784237321322
2098,1.1486967977367717
8453,0.41419172140355076
2388,0.23232871639170305
8028,0.9116020147702749
2212,1.3930267824832916
2266,0.612962235818357
2212,1.57945660452428
2399,0.2807552626895578
1545,9.46508101964318
1856,1.234432443592298
8428,0.9710380110937127
8343,0.44294480934189945
1687,3.8159074873475154
8210,0.6584658202875048
2082,0.4115422069381212
8028,1.1009077837283483
2098,0.5481918540286338
8171,1.3072646296642478
8347,0.39357244184582607
1972,0.4924008015836683
2016,0.31318627540106175
1664,0.40396310200873325
2206,0.33005397095262856
2212,1.0125973183263184
8321,0.3267214438822856
1621,0.7202254288133113
8359,0.5614458363954123
1687,4.281100501797316
2031,0.8144599799158336
1770,0.4825726109812076
2422,0.13423898944262957
8143,0.786259323200883
2117,1.2455795474031552
8211,0.6166553286777124
2063,0.22293091603740614
2164,0.4794209790533184
1672,0.34314400462180145
1809,0.1990038597285987
2334,0.4833116554260869
2266,0.5726962033695117
1535,1.05278057621032
8464,1.238820092266855
1617,0.5850530447815016
8371,0.2312158713833217
2441,0.2528362590199649
8442,1.4045780592761725
8343,0.45172431554926273
2431,0.6836891609026435
8292,0.18676027355121202
8467,0.8418580205480383
1726,0.450142851714012
2133,0.4313596099805792
2234,0.9523615645378412
1664,0.4450316100349773
2223,0.4258897118921046
1840,0.2132110214053038
8325,1.0108991154734661
8317,0.24392422248321877
2266,0.14432121436203654
8465,0.49041758387916135
2212,0.5558560609052722
2326,0.8010705420004265
1726,0.4971933107406443
8028,0.4968996832653987
8088,0.8431861576703726
1801,1.5570222081928917
2069,0.5543323561999889
2074,0.659088698192441
1944,0.9580316362231136
8255,0.663234485344422
2143,0.800436863759138
8321,0.5082809584727211
8086,0.32901588306781865
2143,0.4278019981188672
2321,0.628301783015038
8325,0.776160251901393
1976,2.7964729584067682
1520,0.791630957846126
1702,0.9223798421400817
8355,0.26162270074092464
8325,0.6979598851865277
2244,0.934290626071143
8438,0.0570697043423149
2312,0.5899973093626885
2125,0.6501918254911805
8148,0.3905161334920926
1693,0.7821034781812364
1521,0.9456943938905877
1611,1.1993472754415375
2266,0.3416848444559683
8210,0.6925360496602991
2184,0.7818214022169218
2398,0.6628436397146986
2375,0.36022409946464257
2073,0.055979189206094834
2107,0.15100828203062125
2431,0.8269501779906059
2285,0.24408926935876302
2435,0.5164416466134366
8373,7.998182544053974
2354,1.5151700285180751
2386,0.4563873224583263
2186,0.6920283269954643
2352,0.17315058907294528
2238,0.19549475959735324
1575,0.4124099558323612
1853,0.4999318241236177
8143,0.6009515059116167
1545,0.8007709608144408
2431,0.5900207496043991
8115,0.760713222848574
2266,0.9629720107672269
9776,0.7732514602534308
1941,0.8901243740292062
1709,0.3384753493838649
8143,0.9432497596927095
2201,0.917875938660617
8321,0.5844503209997336
2326,0.43963250575177676
2345,0.480990922797664
8438,0.3144881054234185
1877,0.3633893962024989
2045,0.21712144238316866
8212,0.04981061709067558
2301,0.7464026315133593
2422,0.44884107155069186
2354,1.3727326921504956
8118,1.024192727835123
1528,1.0692858196589927
8383,0.8080470840619679
2052,0.8100100702213103
8134,0.48443632098038686
8213,2.9466283128344077
2345,0.18179677733388383
2278,0.5724862693144086
2143,0.6714512055914501
1849,0.8122608256154866
8321,0.6073114702596745
2145,0.6236687206264405
8213,2.5599494601501704
1953,0.7481617879920579
1524,0.5049819945061212
8252,0.47661543961668823
1664,1.643035080504305
8479,0.34619399488899083
2450,0.25102733247900544
1926,0.8996155583753658
8255,0.8179945517244712
2452,0.7142539252330676
2383,2.587936291889757
2491,2.7862830156892
1597,0.7898343767896929
8158,0.5858402711295525
8355,1.0485762471978615
1941,0.7615952991430801
8374,0.25061038801815283
8450,0.6358697928961173
2260,1.4260741857041646
2290,0.48145688218993715
8063,1.0686390194624955
8476,0.9468382003290023
8142,0.37808693510528524
8414,0.7654585027500623
2082,1.775687182569643
2052,0.9434022941479323
8237,0.3463912083920961
2266,1.1019744416215078
2431,0.4940004597170103
2229,0.20464661080079652
8385,0.6500939626765214
1864,0.3975887208740209
8212,0.45177879542008637
2052,0.8230611688689718
2285,0.6928015670453421
1968,0.8952639077919113
2499,0.36005915662120763
8325,0.7724722328457537
8055,0.8948416212350768
2082,1.702417069790658
2147,1.2029236097914948
8115,0.5859094913710562
2354,0.4904268541250141
8325,0.6893003623291176
1671,0.10643744991557288
8297,0.38226393993835195
8343,0.7888397440160345
2396,0.6350436834235668
8359,0.2988428152439448
8143,0.2509040487628731
1654,0.23994233757928113
8325,0.23320348043476946
8343,0.6606645585094214
2143,0.7586968360714234
8060,0.5713992247071402
8321,0.5058060678103772
8321,0.46360358663798124
2143,0.6826216452149315
1693,0.26609729041250935
2090,0.762025306025539
1858,0.5673528995887024
2234,0.7910014053586637
1909,0.2967261378587337
8028,0.1587800671884977
2098,0.21896049558840894
1664,1.3133025834361682
8437,0.24821921715751052
1685,3.8803283547098673
8251,1.09122688306382
8325,0.718133788590345
8060,0.26008344628364527
2209,1.7438302082528117
8292,0.28839686424599076
1685,2.1422945358963674
2491,2.837179338162212
8297,0.6298597286595837
2144,0.6263144658984631
2354,1.4885738463334017
2431,0.7548482447424381
2074,0.3034483186616984
2493,0.6111564855022321
2143,1.1103301948330893
1626,0.7706296493563245
8266,3.3656906722247952
8478,0.4021218783883052
2091,1.118902951488215
2004,0.7835342118264819
2021,0.4157819375509641
8242,0.4813814861666038
8028,0.8299208440760354
2487,1.593165032827079
2016,0.44847670410045026
2406,11.628974316088671
1672,1.2125894410858473
1824,0.41763836259293047
1672,0.6265589161950624
8464,0.9629291818138834
2090,0.471355130579997
8464,0.13472523233660885
1690,0.6300081031614791
8006,0.465035407839639
1664,0.6447013793770023
8266,2.1241546833375016
2212,1.4608064324363303
8186,0.48566547632653057
8359,0.9165333843183208
8374,0.6399513476189379
1709,6.696103054820153
2427,0.6468685523067834
9731,0.809469581119219
2090,0.4247083656357541
2212,0.3351519807143095
1815,0.3896114951589261
8186,0.969524371250765
2367,0.8990345587887697
2206,0.7073685668313214
8373,6.522108812131225
2486,1.0482272319236894
2223,0.3874278262011163
2437,0.9830750166498279
2069,0.9635310823895428
2076,0.9978843249530641
2266,1.0613230454057636
8422,0.1350539296619655
8226,1.036795119882349
1941,0.7755857681760561
8355,0.3199654499323812
8300,0.39842169704409464
2411,0.4552954544583346
2321,0.5369774579706301
2218,1.0261586388507375
2154,1.6557984157146644
8127,0.6043129679421783
1918,0.6146065509435881
2189,0.7213417379252508
8332,0.29960221141835464
8359,0.10353190672764381
1888,0.2920896444497345
1971,0.5241713749760119
2074,0.613069863829532
1909,0.25662108511983805
2225,0.928146476637304
1646,0.7278572336290859
8148,0.6158239162430255
8321,0.6083121044307841
1875,0.4764671469168106
1840,1.296959419272151
2143,1.025788291405381
2209,1.7061982145427377
1540,0.6746500621396514
1801,0.4004710101328153
8465,0.565645697502164
2143,0.4910785810949245
8236,0.5266610449927909
2098,0.801744295107787
8143,0.3932085374301162
1621,0.4322506428836156
2266,0.6126401910367826
8215,0.46764421609829077
8039,0.7388491089809764
2266,0.6062067901158829
1617,0.5363751203754273
8046,0.9287585729135628
2341,1.1133612461388305
2073,0.3043151878253883
2444,1.4833234628919187
2311,0.6090869974507205
1664,0.4705373484602623
8472,0.9010895186604952
1693,0.8259448091330809
2287,0.16264708045338
8335,1.036859199355536
8359,0.07965183422681857
2398,0.31202850109236874
2186,1.0279099681210215
2199,0.7881371940513496
1667,0.42881799712921487
2098,0.9986904945497096
8394,0.6382361527291927
2285,0.48352694780896965
8238,3.089363371427027
2212,0.515056848919828
8160,0.35496408752291675
2127,1.237946376620697
8359,0.8805685006539035
1761,1.4123245934686457
8143,1.3564718458601426
2052,0.7086108447510737
2052,0.5907154014501197
1726,0.8530340270543665
2074,0.8645253230316675
8482,0.4352844763391501
8028,0.49867219500413545
2422,0.6043517194945184
2031,0.2888050387471894
2206,0.691235729938534
2375,0.47477675405757075
8374,0.33105879398893284
8028,0.7325524042260037
2414,0.2827265943815074
2396,0.22336481012253107
2310,0.5657800876965667
2266,0.47127891901910557
1701,0.6350224017332352
1844,1.6262229625228726
8330,4.777688848829482
