index,distance
346,1.1126518102274747
712,0.8132910194156752
383,0.5269295917671422
408,0.8856145170860639
414,1.2120303333231843
383,1.0915671436469292
804,1.115509261324562
712,1.2412602487735938
347,1.1677452174682428
284,0.7939410338474878
493,0.5416600043208907
709,0.9859413848671974
348,0.8317879580906697
549,1.4747581200076338
547,1.7335901774549234
371,0.46013867136707165
375,1.1586478478613391
345,0.8645067410869264
681,0.9350249048129855
312,0.24710500951803302
312,0.36400948428389374
595,1.6086787101767002
377,1.400598829043501
438,1.378592734821564
379,0.9798959538052132
344,0.27748379723894273
70,3.1983758405195553
372,1.2118259416544501
718,1.1455177399908647
568,1.0505284242947655
219,0.5834733496083121
343,1.368779320148592
763,1.3917934223627157
382,1.5944763681882683
712,1.4039760500012486
255,1.2291543208822358
346,0.7332989415858914
785,0.576149919455811
279,0.6927174168464286
314,0.5490729631958935
493,0.9731453360678952
779,1.410825720678288
379,1.084837026928587
279,0.534500646528639
710,1.499333535795592
740,0.9903645817164913
379,1.3287244726488374
346,1.1206140867421388
598,0.4845218183000998
784,1.4900431079446907
379,1.4733584014458943
672,1.3813513288246593
600,0.9971525766388518
345,0.9450195168160044
414,1.079910379071138
552,0.888537431203374
314,0.9735084725884929
372,0.7673076338205298
616,0.918102439640985
410,0.9776073013867752
345,1.03824771696676
380,1.481707429263262
680,1.0385823102753917
522,0.2670561433228145
348,1.279557467607043
381,1.2596818668477587
519,0.8381061606685986
448,0.6902328299695075
404,1.1751531693391453
696,1.8520285034961257
345,1.002105460218545
313,1.1755132783128848
279,0.42104665810483455
342,1.1074283644017109
589,1.095879449803563
346,1.547829109761864
344,0.8761235974154483
521,0.4927737387818328
378,1.5170284529837406
377,0.30312134961770854
764,1.4059111001259914
697,1.4364825103022745
407,1.394765922621454
698,0.4852555688474103
761,1.5885553587686319
695,1.0726235228143621
804,1.479002193271833
278,2.02374731293839
676,0.16724758920247432
698,0.8637539377165555
385,0.8403127060603967
679,2.194292993644431
343,0.9346903143802731
371,0.49917908943731737
379,0.7405732840634711
279,0.7004800715175484
281,2.4224030826447542
649,0.622395544838567
345,0.7246060893138625
379,0.6477456618930536
378,1.5680306484551172
617,0.36136512239184826
348,1.4388163403724088
346,1.4482519278928967
371,0.604384620331013
576,0.8378441757993156
640,0.13679089285155652
308,0.7693841348781365
446,1.1056885576950517
403,0.12736672782386416
403,0.8215231047618312
493,1.076865229604505
344,1.140933958091832
591,1.6096925702765357
344,0.2687047354840414
622,0.24075076606463977
348,1.419793905765762
346,1.0466690791638578
284,1.434942560495138
618,1.172268514051244
409,1.544370462428417
344,0.8618237036195592
381,1.1238265529286564
378,1.0431037285612752
347,1.0247469006713141
401,0.7640888063788309
381,1.332887435540509
345,1.2863894704716767
314,1.200073335391905
279,0.671153195276482
403,0.2334732574319507
624,1.6923810921922606
279,0.5504161836170287
254,1.0979135770889732
779,1.3782913488368669
804,0.6705752302225263
346,1.4571664684109498
312,1.47967994504708
341,1.41598535133636
497,1.0043285927606551
347,1.3558947897234435
698,0.4000341750240252
474,1.1819594488714547
371,0.6658458888870031
283,0.876006223262759
346,1.1910873732576854
380,0.8682730873709825
595,1.152297513964315
499,0.5934680534903545
284,0.8054459179381738
783,1.171811556947892
782,0.381400238137704
284,1.2837397365757672
284,0.8891709378557358
402,0.8068287877325663
312,1.0970944971986285
383,1.2199604590117088
315,1.416279163860463
648,2.3462897564417027
646,0.6305703302996104
283,1.6374302454886593
345,0.9606266874614204
388,0.6924191443581375
497,1.527589866288099
313,1.3724357678258614
345,0.8447124906107808
552,1.049915506938984
311,1.4319866443534524
473,1.2696961787123546
473,1.511520198054404
472,0.9110624819228876
477,0.7149974268999483
444,1.674989510863443
438,0.5713700879957694
406,0.7220166190629086
345,0.34436626154748784
378,1.2231284561932982
343,0.5159736507719074
345,1.0102280300071214
576,0.8300052941994115
313,1.1800006199426167
378,1.2988308161415285
571,0.23435133953394224
234,2.508898139830854
237,1.5747614874673754
283,0.8318808509724793
402,1.044116424021209
377,1.518693505385206
347,1.3622779745791043
308,1.4567064295564291
313,1.1557126541808076
312,0.7704391914205974
569,1.7764625210547653
573,1.4010317438852482
345,0.9703128676296167
343,0.4215161649629604
347,0.8792537230961981
345,1.5177722817142132
345,0.25511414778640934
698,1.1488669132512275
345,0.5744666829910029
468,0.7691366392243933
375,1.8763343384177689
499,1.41635413324252
378,0.9720684568234439
219,2.099664522776527
338,0.7218919013780095
739,1.20316303562169
698,0.740586338410223
680,0.6096251057065863
672,0.6711714537174646
443,1.0098287403464488
472,0.8859132157857762
376,1.4492678953981222
380,0.6066158618371572
219,1.1543581691148215
254,1.1012357285117373
379,0.8685598442937338
468,1.6025152082020306
346,1.1350915389679266
495,1.8662011481447056
282,1.200649542622324
314,1.2862162780118453
317,1.1170851161518127
382,1.3593151138800772
388,1.3698264128051372
409,1.417626361585483
341,0.88862777426692
315,1.4134399432344713
283,0.22178163542005996
701,0.6660358322109369
314,0.7872619989660385
345,0.17267485380608158
281,0.8538055269660414
380,1.098411282055315
681,0.03597358086593914
373,1.556662125512054
575,1.047286619896329
463,0.6013054696774479
345,1.2188958057955492
254,1.5852672148416578
343,0.47985644622162055
650,0.6341977492393134
436,1.2206868827794473
345,1.4043731491443263
372,0.7816275434621355
314,0.6530370977489586
347,1.1097513737276394
698,0.4039014373784058
346,1.3655636580613224
345,1.0648259223186722
619,1.397410463788341
313,1.1403264540696987
380,1.1884360660665043
375,1.692290729974364
715,1.4076928928869665
410,0.1402359222357379
370,1.0551559053410586
444,0.8382597100035676
378,0.6634291578072946
548,0.7473228923588711
712,0.4425180815938163
279,0.5471289475696863
344,1.3033176860293456
381,0.6186114811578789
438,1.2019778411211157
374,1.1184386471903018
468,1.240213487245742
313,1.4997897798816837
346,1.5480291558884351
472,1.1686868687761527
779,0.13153312434405234
494,1.3043953347964325
313,0.6930610867737765
257,1.896677473789194
740,1.6041784854311794
642,1.0703205426963198
310,0.5303128660675078
313,1.0069607216535028
285,0.9749657194225191
371,1.0299266461982097
701,0.5437342757919332
285,0.8216127205154448
312,0.7979887529395605
472,1.2991998457124518
371,1.4048032672803465
348,0.9077877072571178
643,0.3824930572168001
281,1.7277774184949395
254,1.2264445231177903
375,1.5421870281085992
386,0.9683595879558887
285,1.1793522571564208
616,1.341658377841122
646,0.8212713295584685
370,0.2654405074251069
379,0.727233704057562
471,0.9118163418053277
622,1.0328724988899716
386,1.1837008745237478
717,1.558900022026868
279,0.6142575923408443
445,1.448037675227037
346,1.4947625970565759
350,0.7397839263130143
575,1.8506026827018007
465,1.3056945485300906
410,0.7101508676505094
764,1.102403744155463
318,0.871130246713612
346,1.0926457454646281
780,0.8048528650437573
346,1.2535750937086796
407,1.4536678478505685
651,0.29836704161349575
255,1.0411793575450656
280,1.3703277623935626
345,1.235114888075687
347,0.529158608039401
472,0.46995678267323493
283,0.5785005332576243
671,2.905370489383934
341,0.6766288895866887
525,1.4962924424897168
278,0.47846782518245423
279,1.210813156052398
219,0.5097958073753281
698,1.0710776860477684
346,0.969400239125514
408,0.27853029533160223
344,0.8305288241814403
371,1.0087214947772631
375,1.2655874606392175
475,0.4605531360749154
283,0.24996986516656738
493,0.5257115255976257
641,1.0447261060473911
285,1.1184009670925266
380,1.7159625999958572
345,0.6346379568805696
347,1.0981990983656025
701,4.993171377002735
717,1.101734003787831
406,1.1589497053131703
371,0.9123053102161092
502,1.2598876167175301
344,0.7360367597889523
344,0.606681885542543
804,1.1170960082220214
470,0.5756951393435388
313,1.3683854615678943
371,0.9853109329142767
343,1.2377577752972058
523,1.4552403143600803
375,3.0641797139753915
640,1.1500456971529358
378,1.4503073050798054
370,1.3128202382547223
375,1.4196516623718851
344,0.44740331669874206
377,1.6207563797466855
345,1.329048373390245
280,1.5567181966526582
370,1.5521821333141541
650,0.3415919519852668
590,1.3417808262374127
317,1.4080705023896944
317,1.8045737130522514
348,1.5730112899161424
345,1.2429015959677217
401,2.29703340876548
254,1.730521199322949
311,0.7446084309390774
381,0.8406916003981666
445,1.3921589024117802
577,0.6191938811195272
279,1.0446647002751281
345,0.7866976170128
219,0.16370431839253147
619,0.9362382287487113
675,2.39602464779551
312,0.7870139442137761
348,0.5546049240451894
574,1.269091989162868
344,1.1909154688208317
574,0.6397786290709938
403,0.9098090960317032
280,1.0397442554797822
311,0.6065101919624203
347,1.040627156441494
219,0.9614563984360085
549,0.7168189457768892
376,0.998511660632392
619,0.8280097461586533
713,0.217287854096475
469,1.5607542780392756
641,0.8194576770353104
256,1.8551735132770415
384,0.9602865319380894
698,0.8135546668429335
314,1.133330991418463
344,0.934365362867974
497,1.3949244343430094
279,1.1619301166637295
782,1.845490113414898
345,0.7069895630685447
717,1.4306882990966723
439,1.3177417194947791
522,0.6812575707175941
256,3.362351712845173
383,0.9539856956861565
622,1.5420446836100148
283,0.9373748123533115
642,1.0024515172775452
344,0.8525571482080398
315,1.185995061489229
377,0.2205718262904195
383,1.32490495422085
763,1.788280579079253
838,0.2723900749162815
411,1.2008015465039041
345,0.86018063876625
345,1.1745720923805458
782,2.016970439300933
346,0.6725369653266334
733,1.7445777051095421
444,1.4620618668605123
385,1.1119369664619603
314,0.7586373965592298
344,1.2292809686683848
495,0.3288839807132552
408,0.9907396679758941
576,1.154518230100298
347,1.0703335674575638
347,0.8126767343357716
313,1.167579541720898
348,1.0417691979814185
403,0.15999586424683346
555,0.32229891510265246
641,1.6904330790795388
406,0.8612525780846438
464,0.8368306865321425
376,0.867200030542875
350,0.8838263243675036
782,1.7083778668878145
219,0.4406685722480914
314,0.8530330317339927
698,0.3602983837733351
464,0.6536543344593411
672,0.6703678130341196
377,1.1523447130670892
281,1.0697382787369099
499,1.480206079058569
576,1.6098768341599619
784,0.7870766884959098
410,1.1973567570476293
838,1.2042190454515356
763,1.6759342786830573
345,0.209807184574233
344,0.8540776741069198
401,1.0474328479389274
312,1.2328598576680216
575,1.2468647446882433
343,1.0265429527150525
370,1.074066675777965
381,0.7034032784284064
371,1.0322205888347125
468,1.197994914858033
405,1.2953287185024454
283,0.43110926096658353
314,0.8122741709857083
732,0.9194774091484889
599,0.8245521612655675
763,1.7233246174461925
714,2.4876371333403093
313,1.225871231391779
348,0.780755939755476
404,1.4757665511861224
313,1.519919412156618
379,1.224131208197609
315,1.048916366549589
283,0.6520867930885441
286,4.754363442792145
255,2.550840238793599
697,0.8778861556884147
349,1.4156005071134277
312,1.160173449976573
314,1.3414874080017005
503,2.1058900472555497
378,0.9328709415838732
344,0.8762955681738214
734,1.383402507230737
578,1.6520728209762814
312,1.0258444289156428
314,1.1114508867353132
343,1.1633117984611243
501,1.4223748286546798
347,1.3807279692863066
338,1.9625928091407414
378,0.42165282762162076
315,1.2735822222353212
314,1.4355306641205865
343,0.3895580211129533
345,1.380034282123596
760,1.481443785832915
341,0.6356511563708737
346,0.5815791931312502
287,1.1442840560211553
380,1.1367678286445388
470,1.3891311373926631
502,1.246355938691243
402,0.23207162143590201
345,0.6634269041005941
554,1.0509961636564251
674,0.6193871005288556
346,0.648227677845294
345,0.4535411279976145
344,0.62606123610338
696,2.0057921200118374
494,1.1836717396375538
279,0.5088232647741877
712,2.017027645265902
315,1.41984901215833
570,1.1914730517016199
732,1.1951817705693506
344,0.5199278113794362
776,1.0339948095095248
314,0.9734190753580636
380,1.5944639920154726
619,0.25275686501630124
313,1.7101980265602854
401,1.5052293063741857
372,0.7905028227513504
444,0.3121017455136344
676,1.226767424003724
379,1.0585670974546177
347,0.9972768774308338
640,1.6649288729768132
405,1.3780715307835558
378,0.9982432146670692
402,0.87212932078475
379,0.0665413518994884
