index,distance
4986,1.1126518102274747
6382,0.8132910194156752
5089,0.5269295917671422
5187,0.8856145170860639
5195,1.1369948922467101
5089,1.0915671436469292
6784,1.115509261324562
6382,1.2412602487735938
4987,1.1677452174682428
4784,0.7939410338474878
5477,0.5416600043208907
6378,0.9859413848671974
4988,0.8317879580906697
5679,1.2427777451662294
5576,1.225322296857434
5076,0.46013867136707165
5080,1.1073670825098272
4985,0.8645067410869264
6190,0.9350249048129855
4883,0.24710500951803302
4883,0.36400948428389374
5884,1.6086787101767002
5083,1.400598829043501
5281,1.378592734821564
5085,0.9798959538052132
4984,0.27748379723894273
2862,0.36970025677734264
5077,1.2118259416544501
6394,1.1455177399908647
5778,1.0505284242947655
4479,0.5834733496083121
4983,1.368779320148592
6589,1.0963550923392318
5088,1.5944763681882683
6382,1.4039760500012486
4685,1.2291543208822358
4986,0.7332989415858914
6691,0.576149919455811
4777,0.6927174168464286
4885,0.5490729631958935
5477,0.9731453360678952
6683,1.410825720678288
5085,1.084837026928587
4777,0.534500646528639
6380,0.8857224088288894
6495,0.9903645817164913
5085,1.3287244726488374
4986,1.1206140867421388
5889,0.4845218183000998
6689,1.0153728360043137
5085,1.4733584014458943
6178,1.1745027093445142
5894,0.9971525766388518
4985,0.9450195168160044
5196,1.079910379071138
5688,0.888537431203374
4885,0.9735084725884929
5077,0.7673076338205298
5978,0.918102439640985
5189,0.9776073013867752
4985,1.03824771696676
5086,1.481707429263262
6189,1.0385823102753917
5582,0.2670561433228145
4988,1.279557467607043
5087,1.2596818668477587
5578,0.8381061606685986
5292,0.6902328299695075
5182,1.1751531693391453
6386,1.1715230460478363
4985,1.002105460218545
4884,1.1755132783128848
4777,0.42104665810483455
4982,1.1074283644017109
5877,1.095879449803563
4986,1.547829109761864
4984,0.8761235974154483
5580,0.4927737387818328
5084,1.5170284529837406
5083,0.30312134961770854
6590,1.4059111001259914
6289,1.4364825103022745
5186,1.394765922621454
6290,0.4852555688474103
6482,1.1739244768552124
6281,1.0726235228143621
6784,1.479002193271833
4676,1.3347244403554677
6184,0.16724758920247432
6290,0.8637539377165555
5093,0.8403127060603967
6088,1.41000062828953
4983,0.9346903143802731
5076,0.49917908943731737
5085,0.7405732840634711
4777,0.7004800715175484
4780,1.3859834622561877
6089,0.622395544838567
4985,0.7246060893138625
5085,0.6477456618930536
5084,1.5680306484551172
5980,0.36136512239184826
4988,1.4388163403724088
4986,1.4482519278928967
5076,0.604384620331013
5794,0.8378441757993156
6076,0.13679089285155652
4879,0.7693841348781365
5290,1.1056885576950517
5179,0.12736672782386416
5179,0.8215231047618312
5477,1.076865229604505
4984,1.140933958091832
5880,0.8111759629457646
4984,0.2687047354840414
5986,0.24075076606463977
4988,1.419793905765762
4986,1.0466690791638578
4784,1.434942560495138
5982,1.172268514051244
5188,1.544370462428417
4984,0.8618237036195592
5087,1.1238265529286564
5084,1.0431037285612752
4987,1.0247469006713141
5175,0.7640888063788309
5087,1.332887435540509
4985,1.2863894704716767
4885,1.200073335391905
4777,0.671153195276482
5179,0.2334732574319507
5991,1.3520651725799129
4777,0.5504161836170287
4679,1.0979135770889732
6683,1.3782913488368669
6784,0.6705752302225263
4986,1.4571664684109498
4883,1.47967994504708
4981,1.41598535133636
5486,1.0043285927606551
4987,1.3558947897234435
6290,0.4000341750240252
5389,1.1819594488714547
5076,0.6658458888870031
4783,0.876006223262759
4986,1.1910873732576854
5086,0.8682730873709825
5884,1.152297513964315
5488,0.5934680534903545
4784,0.8054459179381738
6687,1.171811556947892
6686,0.381400238137704
4784,1.2837397365757672
4784,0.8891709378557358
5176,0.8068287877325663
4883,1.0970944971986285
5089,1.2199604590117088
4886,1.416279163860463
6087,0.17936056913470255
6083,0.6305703302996104
4783,1.6374302454886593
4985,0.9606266874614204
5097,0.6924191443581375
5486,1.527589866288099
4884,1.3724357678258614
4985,0.8447124906107808
5688,1.049915506938984
4882,1.4319866443534524
5387,1.2696961787123546
5387,1.511520198054404
5386,0.9110624819228876
5394,0.7149974268999483
5288,1.6713191413127584
5281,0.5713700879957694
5185,0.7220166190629086
4985,0.34436626154748784
5084,1.2231284561932982
4983,0.5159736507719074
4985,1.0102280300071214
5794,0.8300052941994115
4884,1.1800006199426167
5084,1.2988308161415285
5783,0.23435133953394224
4677,1.252934361752464
4492,1.5319363400053299
4783,0.8318808509724793
5176,1.044116424021209
5083,1.518693505385206
4987,1.3622779745791043
4879,1.4567064295564291
4884,1.1557126541808076
4883,0.7704391914205974
5679,1.1787901302772885
5785,1.4010317438852482
4985,0.9703128676296167
4983,0.4215161649629604
4987,0.8792537230961981
4985,1.5177722817142132
4985,0.25511414778640934
6290,1.1488669132512275
4985,0.5744666829910029
5381,0.7691366392243933
5080,1.3986647698965435
5488,1.41635413324252
5084,0.9720684568234439
4480,0.26948378580898397
4978,0.7218919013780095
6493,1.1803702644854226
6290,0.740586338410223
6189,0.6096251057065863
6179,0.6711714537174646
5286,1.0098287403464488
5386,0.8859132157857762
5082,1.4492678953981222
5086,0.6066158618371572
4479,1.1543581691148215
4679,1.1012357285117373
5085,0.8685598442937338
5381,1.6025152082020306
4986,1.1350915389679266
5482,0.6764120421313147
4782,1.200649542622324
4885,1.2862162780118453
4890,1.1170851161518127
5088,1.3593151138800772
5097,1.3698264128051372
5288,1.3983866433184968
4981,0.88862777426692
4886,1.4134399432344713
4783,0.22178163542005996
6294,0.6660358322109369
4885,0.7872619989660385
4985,0.17267485380608158
4781,0.8538055269660414
5086,1.098411282055315
6190,0.03597358086593914
5178,1.2317520477318928
5792,1.047286619896329
5376,0.6013054696774479
4985,1.2188958057955492
4679,1.5852672148416578
4983,0.47985644622162055
6090,0.6341977492393134
5277,1.2206868827794473
4985,1.4043731491443263
5077,0.7816275434621355
4885,0.6530370977489586
4987,1.1097513737276394
6290,0.4039014373784058
4986,1.3655636580613224
4985,1.0648259223186722
5983,1.397410463788341
4884,1.1403264540696987
5086,1.1884360660665043
5080,1.4469694178099601
6390,1.4076928928869665
5189,0.1402359222357379
5075,1.0551559053410586
5287,0.8382597100035676
5084,0.6634291578072946
5677,0.7473228923588711
6382,0.4425180815938163
4777,0.5471289475696863
4984,1.3033176860293456
5087,0.6186114811578789
5281,1.2019778411211157
5079,1.1184386471903018
5381,1.240213487245742
4884,1.4997897798816837
4986,1.5480291558884351
5386,1.1686868687761527
6683,0.13153312434405234
5479,1.3043953347964325
4884,0.6930610867737765
4792,0.9158541468872942
6495,1.6041784854311794
6079,1.0703205426963198
4881,0.5303128660675078
4884,1.0069607216535028
4785,0.9749657194225191
5076,1.0299266461982097
6294,0.5437342757919332
4785,0.8216127205154448
4883,0.7979887529395605
5386,1.2991998457124518
