lat,lon
51.34828,4.53533
51.16306,4.39603
51.21065,4.39687
51.19989,4.46801
51.12927,4.5696
51.39623,4.75577
51.18569,4.35632
51.17108,4.44046
51.33119,4.96273
51.21564,4.69846
51.47219,4.80352
51.18587,4.99667
51.20318,4.41148
51.08962,4.37451
51.4647,4.7247
51.03462,4.76503
51.24316,4.9678
51.32218,4.94138
51.21327,4.41658
51.03248,4.36317
51.2231,4.44011
51.05642,4.35817
51.32014,5.08346
51.22518,4.45892
51.07308,4.78442
51.15546,4.44925
51.09581,4.37618
51.19001,4.37626
51.15767,5.01261
51.17895,4.37824
51.2588,4.62673
51.12963,4.38228
51.16503,4.46039
51.20876,4.42201
51.21184,4.33644
51.03487,4.41774
51.13521,4.90406
51.27701,4.44172
51.2001,4.45377
51.28621,4.84188
51.08862,4.85361
51.13264,4.45354
51.23329,4.4051
51.20915,4.41655
51.17897,4.45585
51.2979,5.09429
51.12492,4.4538
51.25692,4.4336
51.15498,4.51557
51.1976,4.43942
51.21996,4.36473
51.02817,4.47058
51.0496,4.46881
51.41922,4.76211
51.18028,4.37604
51.20937,4.4495
51.30765,4.40874
51.21905,4.32445
51.03747,4.49585
51.2319,4.46359
51.32889,4.93307
51.35977,4.55642
51.25807,4.49997
51.24233,4.62968
51.12118,4.56806
51.27714,4.83813
51.16585,4.38288
51.09153,4.5012
51.25147,4.41477
51.25682,4.45805
51.35918,4.53915
51.03076,4.60654
51.29118,4.44093
51.23172,4.38173
51.1306,4.44185
51.02718,4.47695
51.01527,4.4987
51.30238,4.48292
51.45952,4.45533
51.18502,4.41261
51.22059,4.44784
51.18302,4.43826
51.01922,4.61161
51.07712,4.71746
51.02973,4.49844
51.31162,4.41845
51.1872,4.39355
51.05681,4.46692
51.28244,4.83582
51.24554,5.00244
51.29469,4.78099
51.34972,4.39869
51.20534,4.41526
51.25786,4.50261
51.19259,5.0355
51.08463,4.27362
51.33288,5.12404
51.27432,4.41879
51.00215,4.7023
51.19542,4.38863
51.47829,4.79645
51.31728,4.86903
51.13283,4.83636
51.22799,4.42019
51.1937,5.11572
51.24622,4.44914
51.10385,4.72123
51.24681,4.4315
51.16497,4.82842
51.04178,4.32659
51.26406,4.53154
51.14695,4.34792
51.20943,4.43031
51.07175,4.8089
51.12386,4.82044
51.07072,4.35257
51.19458,4.47059
51.24339,4.96735
51.28561,4.48426
51.10684,4.53627
51.33616,4.66613
51.31765,4.95632
51.22428,4.42178
51.01723,4.55933
51.09521,4.5104
51.34666,4.323
51.17102,4.40098
51.18363,4.37353
51.40322,4.76577
51.11256,4.9237
51.20725,4.38309
51.32003,4.94943
51.2721,4.51972
51.05008,4.65226
51.06979,4.98529
51.04653,4.41609
51.35442,4.7623
51.09386,4.26938
51.33416,4.3596
51.18263,5.11773
51.18665,4.3871
51.24461,4.97417
51.17356,5.13516
51.02729,4.83379
51.43003,4.81137
51.23665,4.5752
51.23589,4.82704
51.24032,4.54136
51.12113,5.0536
51.24573,4.44525
51.41281,4.76339
51.4456,5.09012
51.19409,4.37972
51.3465,4.32323
51.07764,4.74376
51.30855,5.01101
51.22712,4.44874
51.17973,4.35853
51.1743,4.40661
51.2004,4.42164
51.35713,4.46938
51.22742,4.42249
51.25602,4.44985
51.39562,4.85797
51.27364,4.65607
51.22799,4.41875
51.21847,4.39526
51.08886,4.22186
51.1489,4.45387
51.03055,4.48347
51.18822,5.10917
51.17696,4.43578
51.0378,4.47338
51.19701,4.45104
51.46712,4.46243
51.17587,4.42417
51.01527,4.4991
51.08761,5.09613
51.19133,5.15283
51.33445,4.79339
51.27934,4.4179
51.2301,4.44258
51.44531,4.92336
51.22408,4.42533
51.0569,4.46674
51.30371,4.87195
51.13568,4.47461
51.16039,4.98898
51.23971,4.58082
51.14986,4.45131
51.16841,4.65196
51.11756,4.69913
51.25256,4.50408
51.36537,4.45737
51.31329,4.41683
51.16302,4.44917
51.16332,4.9963
51.43397,4.44665
51.17619,5.08495
51.21907,4.38085
51.31317,4.42464
51.19268,4.42231
51.21002,4.42448
51.09605,4.87155
51.303,4.47772
51.17791,4.36169
51.11703,4.33649
51.03046,4.48271
51.16405,5.18743
51.24698,4.44857
51.22799,4.44009
51.15661,4.48305
51.06117,4.58091
51.18775,4.36281
51.22106,4.31785
51.21784,4.32906
51.19966,4.43787
51.03314,4.36196
51.04861,4.4744
51.31477,4.93823
51.18723,4.38525
51.35236,4.75753
51.08604,4.91349
51.30619,4.57678
51.13319,4.44916
51.32179,4.93842
51.07536,4.72616
51.21866,4.40427
51.11276,4.36958
51.31539,4.93897
51.08789,4.21805
51.32249,4.86585
51.18032,5.12298
51.15004,5.1273
51.25319,4.49277
51.19502,4.74333
51.21949,4.41957
51.14764,4.47369
51.01503,4.58084
51.17468,4.34378
51.34716,4.43535
51.04827,4.20353
51.37048,4.46454
51.172,4.96993
51.01978,4.48471
51.05083,4.72762
51.20275,4.43368
51.11021,4.37329
51.12769,4.33009
51.21954,4.42074
51.19141,4.44554
51.13078,4.38228
51.23325,4.4609
51.27628,4.44315
51.13456,4.39165
51.21972,4.47567
51.23088,4.48055
51.12907,4.86241
51.26779,5.09139
51.30378,5.02085
51.17498,4.35068
51.2125,4.39924
51.2825,4.45716
51.03128,4.46119
51.29807,4.49183
51.2872,4.6413
51.20156,4.44189
51.1766,4.35098
51.22106,4.42679
51.17532,4.34924
51.12715,4.3337
51.47381,4.79854
51.30849,5.08843
51.02441,4.72768
51.17788,4.42833
51.44088,4.9298
51.17143,4.44867
51.0217,4.46876
51.18761,4.42498
51.03594,4.47738
51.29969,4.68412
51.09277,4.67653
51.20131,4.77414
51.18533,4.38627
51.32555,4.93738
51.2257,4.37869
51.18271,4.3513
51.24828,4.43882
51.35767,4.86374
51.16487,4.39531
51.4491,4.94865
51.10027,4.3779
51.36973,4.83921
51.17004,4.43404
51.21389,4.41773
51.13233,4.37942
51.3018,4.74395
51.03703,4.3051
51.07561,4.27954
51.31593,4.99043
51.13561,4.90603
51.25391,4.46119
51.22338,4.4281
51.13072,4.86347
51.21432,4.43155
51.31345,4.85617
51.25557,4.58481
51.3316,4.39361
51.21527,4.66043
51.17765,4.4311
51.21292,4.39404
51.22078,4.46488
51.24831,4.49778
51.16579,4.82105
51.32761,4.35492
51.17373,4.37335
51.32565,4.93851
51.13602,4.3357
51.15279,4.91044
51.23504,4.42806
51.22753,4.46736
51.22435,4.41813
51.15477,4.58518
51.18999,4.36841
51.11151,4.33184
51.16502,4.81618
51.19069,4.44209
51.34927,4.67498
51.33343,4.96083
51.20534,4.38173
51.26126,4.50973
51.31865,4.87748
51.29589,4.77928
51.19525,4.42471
51.241,4.4398
51.08572,4.91058
51.20001,4.42006
51.2187,4.44419
51.22526,4.43377
51.03934,4.8996
51.20275,4.71687
51.32008,4.96137
51.17119,4.84184
51.23008,4.43082
51.20797,4.33081
51.30118,4.72955
51.15374,4.47797
51.22014,4.37742
51.20529,4.45216
51.31931,5.08899
51.15763,5.00168
51.30046,5.10445
51.22194,4.42239
51.17042,4.44871
51.0589,4.36611
51.0316,4.50312
51.09073,4.49153
51.1688,4.46127
51.24219,4.54104
51.20865,4.40106
51.18486,4.37223
51.15563,4.44698
51.43787,4.73013
51.17115,4.3577
51.35396,4.54564
51.31173,4.40387
51.31435,4.47616
51.07962,4.40124
51.16819,5.14128
51.13224,5.09191
51.21922,4.42295
51.38486,4.83034
51.22129,4.40364
51.22392,4.44608
51.23064,4.41012
51.11297,5.09661
51.17685,4.76584
51.40591,4.99123
51.22499,4.40297
51.25592,4.36378
51.25058,4.43638
51.11349,4.32601
51.18644,4.39289
51.30114,4.73377
51.16149,4.75962
51.32579,4.51758
51.24325,4.5857
51.14711,4.47767
51.16967,4.44201
51.16969,4.36273
51.19221,4.51578
51.29263,4.87163
51.23202,4.97725
51.13808,4.57458
51.26292,4.78128
51.00027,4.58599
51.19065,4.38642
51.20855,4.59339
51.20283,4.40777
51.20304,4.71249
51.25058,4.43506
51.35247,4.50872
51.00403,4.58927
51.05389,4.96644
51.17262,5.11505
51.18431,4.73605
51.33432,4.92224
51.08342,4.66693
51.08763,4.32571
51.29529,4.78511
51.29617,4.78157
51.19929,4.45
51.00771,4.5225
51.04462,4.20934
51.19071,5.01777
51.28076,4.44432
51.18148,4.83302
51.17703,4.76246
51.13681,4.55301
51.10809,4.70956
51.04344,4.33636
51.27205,4.31874
51.22537,4.81006
51.23759,4.82304
51.17935,4.81533
51.1845,4.43785
51.01141,4.4577
51.12659,4.58771
51.1312,4.47719
51.23213,4.40972
51.21438,4.40909
51.18441,4.60688
51.31058,4.51045
51.217,4.92916
51.24005,4.58142
51.13805,4.57435
51.18981,4.37388
51.12613,4.99957
51.2188,4.58504
51.22549,4.43342
51.05769,4.66882
51.00924,4.4803
51.1306,4.43893
51.22555,4.45584
51.16116,4.35508
51.23058,4.4309
51.1719,4.97118
51.16913,4.98526
51.17817,4.41957
51.14879,4.45917
51.17232,4.39407
51.22205,4.41177
51.14413,4.85256
51.22976,4.44381
51.17816,4.422
51.20329,4.40673
51.09598,4.50235
51.24586,4.43062
51.24517,4.4445
51.19377,4.42074
51.32545,5.07796
51.22945,4.48293
51.16827,5.01062
51.17705,4.37942
51.13352,5.073
51.19446,4.43505
51.03242,4.4798
51.32925,4.95059
51.16668,4.4696
51.39852,4.75968
51.05881,4.63931
51.2246,4.43731
51.10265,4.49697
51.17458,4.34587
51.22004,4.46576
51.39979,4.79305
51.04409,4.20906
51.16651,4.98432
51.28103,4.61876
51.17061,4.36384
51.22282,4.40245
51.25395,4.50552
51.31892,4.3398
51.20555,4.42567
51.13839,5.0174
51.01632,4.84049
51.17987,4.60159
51.12995,4.3868
51.10122,4.38625
51.08459,4.38491
51.15595,4.42332
51.20126,4.43929
51.09417,4.23943
51.18452,4.38802
51.46723,4.4671
51.32394,4.99743
51.17957,5.09774
51.31822,4.99377
51.21355,4.43535
51.22353,4.47903
51.20876,4.44655
51.18041,4.89881
51.1885,4.84505
51.32237,4.94481
51.03288,4.83251
51.17435,4.35389
51.07169,4.73147
51.16289,4.38904
51.13463,4.55756
51.45453,5.05615
51.03532,4.45422
51.1851,5.22549
51.22277,4.47682
51.18491,4.36043
51.31396,4.88715
51.07749,4.71949
51.23446,4.41142
51.23267,4.37858
51.42714,4.7093
51.33012,4.37205
51.13536,4.33521
51.07149,4.43886
51.20769,4.38975
51.3186,4.4364
51.2171,4.42942
51.1475,4.57623
51.04411,4.58127
51.17739,4.76182
51.17047,4.84172
51.07175,4.53398
51.02152,4.48392
51.21861,4.44658
51.08797,4.36083
51.06005,4.47357
51.06897,4.69348
51.30178,4.93836
51.05595,4.35847
51.3382,4.63758
51.17012,4.39739
51.32131,4.85459
51.26524,5.08569
51.25827,4.5124
51.13298,5.0734
51.13616,4.35347
51.39373,5.01474
51.21015,4.46036
51.24024,4.44073
51.20038,4.90256
51.16306,4.90383
51.20756,4.41693
51.17545,4.33449
51.31553,5.0666
51.34701,4.97856
51.15589,4.58731
51.20085,4.42037
51.26902,4.56707
51.03699,4.4712
51.21802,4.41095
51.35145,4.85587
51.21977,4.42416
51.30272,4.48336
51.33414,4.7081
51.2204,4.42555
51.31418,4.85619
51.21654,4.68906
51.35034,4.39104
51.16672,4.46374
51.13891,4.3823
51.13998,4.68339
51.32591,4.9385
51.19129,4.47855
51.3228,5.09162
51.21381,4.49282
51.07147,4.79317
51.17034,4.39504
51.03511,4.50286
51.30938,4.3997
51.03897,4.47555
51.23576,5.11558
51.03108,4.46333
51.12825,4.49995
51.18789,4.37305
51.39073,4.76507
51.18293,4.35894
51.19373,4.40948
51.27527,4.41206
51.16272,4.39063
51.37512,5.01225
51.21074,4.42591
51.13755,4.59427
51.12998,4.5882
51.17584,4.82449
51.2543,4.49214
51.26504,4.65221
51.1984,4.43735
51.17198,4.44413
51.10569,4.36991
51.23279,4.37746
51.09054,4.49347
51.13578,4.55182
51.19777,4.42863
51.23295,4.46941
51.14929,4.46817
51.22984,4.54782
51.22715,4.41465
51.30147,4.9327
51.21348,4.65626
51.39519,4.56305
51.0242,4.46679
51.21426,4.40708
51.22419,4.90315
51.06863,4.70808
51.19365,4.41902
51.12536,4.32914
51.03363,4.50341
51.10283,4.2732
51.36609,4.46242
51.07746,4.73718
51.46695,4.49377
51.0397,4.63913
51.21514,4.3945
51.23391,4.4133
51.24141,5.0987
51.22462,4.38251
51.12513,4.80841
51.00902,4.48376
51.1755,4.4372
51.16311,4.68867
51.20775,5.10012
51.22497,4.47747
51.17424,4.82542
51.02458,4.48317
51.42823,4.46182
51.18237,4.38229
51.22409,4.40696
51.31846,4.93777
51.11972,5.25793
51.15063,4.44666
51.02204,4.47497
51.23385,4.44424
51.06106,4.5814
51.3142,4.93127
51.44393,4.93612
51.12626,4.58479
51.13824,4.5652
51.20441,4.45191
51.09721,5.08685
51.16213,4.50504
51.06891,4.4442
51.21638,4.43071
51.12717,4.4994
51.29598,4.51085
51.09808,4.49895
51.24635,4.43309
51.00376,4.43281
51.21742,4.39775
51.28096,4.42705
51.1632,4.49332
51.12906,4.3455
51.17912,4.59837
51.08886,4.48942
51.17944,4.38615
51.26887,4.40129
51.03166,4.47442
51.40388,4.85336
51.2262,4.42602
51.07217,4.83027
51.14344,5.06142
51.20428,4.48008
51.05677,4.62942
51.14978,4.44746
51.22183,4.39681
51.20989,4.38729
51.12583,5.00774
51.08545,4.3767
51.21914,4.40107
51.17043,5.05871
51.04031,4.48554
51.31512,4.79298
51.32969,4.41493
51.26244,4.86932
51.19415,5.12075
51.06934,4.8195
51.34705,4.40201
51.17051,4.3975
51.35436,4.33544
51.1366,4.57181
51.32799,4.85632
51.06018,4.65842
51.3263,4.52251
51.23231,4.40852
51.02502,4.48169
51.25024,4.4496
51.0893,4.36518
51.21703,4.40551
50.99995,4.47395
51.20025,4.43925
51.03099,4.48427
51.20209,4.43946
51.1996,4.47784
51.19958,4.45099
51.30561,4.99075
51.21465,4.43393
51.19686,4.4776
51.16685,4.73959
51.10413,4.78883
51.29841,4.52053
51.11041,4.37755
50.99548,4.59112
51.29033,4.86654
51.17853,4.42726
51.17183,4.39741
51.24435,4.50068
51.31814,4.43361
51.37977,4.99181
51.06417,4.36335
51.13984,4.75427
51.3341,4.37239
51.04742,4.50088
51.20386,4.40587
51.29285,4.58379
51.1505,4.4526
51.19351,4.40781
51.02729,4.47551
51.07832,4.49246
51.18,5.09456
51.19905,4.53107
51.19674,4.4839
51.1665,4.70642
51.21396,4.4237
51.06851,4.27566
51.38163,4.45738
51.22112,4.42343
51.17909,4.42759
51.24529,4.42251
51.25081,4.49919
51.09572,4.23252
51.14145,4.47929
51.16419,4.60686
51.30835,4.49363
51.22018,4.37944
51.31586,4.95007
51.22676,4.3765
51.19276,4.46676
51.01771,4.44038
51.11332,5.09619
51.18662,5.24158
51.19648,5.11409
51.21143,4.41069
51.21111,5.19049
51.24227,4.57578
51.22431,4.40425
51.21168,4.43999
51.06189,4.66411
51.38203,4.45346
51.25185,4.49467
51.09884,4.60738
51.21057,4.42129
51.24125,4.43409
51.26774,4.55768
51.32396,4.83075
51.07665,4.80559
51.34645,4.3222
51.23641,4.42459
51.25842,4.43994
51.20137,4.52504
51.0895,4.6436
51.31685,4.94636
51.15579,4.42383
51.38593,4.47411
51.29006,4.49151
51.32101,4.94234
51.20625,4.45111
51.03178,4.46356
51.07548,4.27387
51.2025,4.34322
51.25752,4.44636
51.27562,4.40911
51.04919,4.37156
51.20503,4.38196
51.21377,4.52347
51.1374,4.45115
51.20013,4.42094
51.25065,4.49638
51.12968,5.07433
51.32353,4.94768
51.18043,4.43363
51.07993,5.05634
51.20945,4.4291
51.17372,4.83916
51.21122,5.19511
51.21104,4.43023
51.26593,4.64187
51.21682,4.41489
51.17685,4.44921
51.2609,4.55445
51.17111,4.3967
51.20793,4.54694
51.09084,4.91876
51.2249,4.50711
51.21178,4.44969
51.45753,4.46501
51.1588,5.03943
51.17565,4.42184
51.43118,4.42741
51.04357,4.26371
51.26105,4.41966
51.21164,4.39669
51.24826,4.43007
51.19238,4.72525
51.18043,4.42366
51.32741,4.95767
51.0927,4.3957
51.22378,4.38227
51.23987,4.46489
51.30146,4.47199
51.00393,4.5886
51.19536,4.4191
51.18915,4.37795
51.1937,4.48743
51.16501,4.80971
51.0309,4.46517
51.16885,5.00446
51.13449,4.44669
51.19744,4.40273
51.05131,4.77446
51.33846,5.10087
51.22482,4.53681
51.22879,4.39171
