50.5760416,4.0657403
50.6076801,5.7301866
50.6456222,5.5736201
50.2874163,5.7863246
50.6468058,5.5710309
50.637795,5.5743458
50.4377504,5.6673911
50.5786968,5.3257587
50.6441832,5.5882429
50.6434288,5.5718235
50.6370996,5.5649557
50.8421891,4.3835297
51.1967334,4.4294545
50.8065188,4.9375261
50.8830257,4.3333836
50.8802534,4.3250605
50.8747739,4.3314996
49.6745435,5.818557
50.8314212,4.3222147
51.2398636,4.3272098
50.8819608,4.441951
50.7594861,5.7597806
50.7297617,5.8785602
50.7353624,5.8246102
50.7572831,5.7107026
50.7518324,5.8759546
50.7488563,5.812563
50.73248479999999,4.234912899999999
50.9792712,5.4711585
50.8407211,4.4634331
50.6472929,5.5760923
50.6393547,5.5761561
50.6715508,5.6402438
50.653661,5.4888011
50.6258166,5.7163815
50.6527913,5.5594107
50.6126943,5.5083713
50.6117019,5.5101966
50.7081407,5.3898948
50.6415737,5.5823234
50.6743418,5.2512582
50.6906196,5.2420853
50.5224312,5.2355908
50.5212782,5.2402073
50.6844201,5.7233941
50.5891081,5.8515833
50.6423532,5.6279411
50.4893888,5.790589
50.4907832,6.1058516
50.5989286,5.4699894
50.6189796,5.5151582
50.6716874,5.6393763
50.39379,5.54955
50.8892246,4.4591702
51.2275756,4.4034814
51.0640782,4.5193812
51.2226732,2.9116038
51.2180627,2.8892599
51.232146,2.9126781
51.2162365,2.8874038
50.8436372,4.377997
51.0132601,3.7058792
50.9270688,5.3454196
50.8507187,4.7303674
51.0317768,4.4766294
50.92374,3.11918
51.3262867,4.9494814
50.8826624,4.6967705
50.9444025,3.2766949
50.8812591,4.4160117
50.5788411,5.5554202
50.7953429,4.9902691
50.6058876,3.3782135
51.2881745,4.2892698
50.860875,4.3386838
50.8589961,4.3419258
50.8546109,4.3606333
50.6715622,4.3055208
50.6737108,4.3023311
50.44272489999999,4.4370311
50.4818182,4.8266295
50.5608393,5.746647
49.6836918,5.7942668
50.670199,4.6014444
50.5083586,4.2686247
50.4668862,3.9417508
50.5455338,3.4469539
50.4980027,5.8808452
50.5979533,5.592257099999999
50.5772729,5.5690988
50.4564594,4.8739337
49.8408789,5.4334105
50.1857528,4.3823302
50.3708294,4.4721495
49.7371728,5.3463578
50.8169071,4.4241806
50.8507765,4.4537123
50.8165794,4.2971445
50.9856745,5.0621823
50.818084,5.1730648
50.7886517,4.9198733
50.8422687,4.4061025
50.8483672,3.6026861
50.8958652,4.7062523
50.84208,4.2795
51.1507477,4.1539129
50.949417,3.1488381
51.1153091,2.772014
51.2835329,4.827163
51.0921553,4.2518637
50.4795587,3.8959785
50.9803234,5.5471722
50.8019192,5.2202655
51.0958701,4.8698926
51.0047679,4.6706963
51.2316399,4.4338623
51.2552993,5.3272894
50.85818,4.43229
51.142941,5.5944918
50.8936461,4.7186837
51.1862705,4.3705094
51.0390299,3.7237006
50.8693841,4.6908514
50.780152,3.0487826
50.670199,4.6014444
50.6702865,4.6052193
51.053569,4.4805214
50.0155148,5.4575392
50.9056165,3.3329446
50.9018297,3.3588359
50.8600356,3.5965213
50.9741866,3.572166
51.2035955,4.420659
51.0942472,4.3532407
50.9911393,4.8227234
50.9911393,4.8227234
51.0492684,4.7033045
51.1776625,4.9957571
51.128891,5.5050819
50.7683734,4.4769566
51.0316932,4.4982375
50.9944506,4.6868767
50.6012326,4.3321286
50.9514219,4.563022
50.9338827,4.5605498
50.9394142,4.5486243
51.3050618,4.9501904
51.213423,4.51271
51.0525666,3.7295712
50.8750887,4.7034278
51.2984995,4.9329758
51.215602,3.0710999
51.1908146,3.0994984
51.1868021,3.1436888
51.1642889,3.1055725
51.1822325,3.0915085
51.3125859,4.9454041
51.0144121,4.4919669
51.01104,4.492018
50.52931,4.5204811
50.821763,4.2850474
50.8542413,4.3180183
50.8238384,4.0407347
50.88449,4.27401
50.8127249,4.430998
50.4255793,4.925424
51.1758414,4.3961602
50.7330112,5.5244842
50.503887,4.469936
51.0666491,3.7144627
50.579098,5.5510966
51.1401185,4.9156547
51.1683102,4.3942868
51.148354,4.3959671
51.1655137,4.3859424
51.1655137,4.3859424
51.0528091,5.5862355
51.3262301,4.8661835
50.6405539,6.0144068
50.8057269,4.4266179
51.1878683,4.4272324
50.8365145,4.3706329
50.8566024,4.4326714
50.8670637,4.7127525
51.1878683,4.4272324
51.0566325,3.738419
50.6442185,5.5721817
50.644459,5.5655389
50.6654865,5.5304811
50.4617936,4.2335352
50.8445778,4.3660574
50.8244627,4.3855985
50.8354943,4.5347508
50.9083671,4.3398332
50.9031431,4.342614
50.6610407,5.7862934
51.1401185,4.9156547
51.1881666,3.1980587
51.1577113,4.4145674
50.9623713,5.4664563
50.9225396,5.3296581
50.8510787,2.8867695
50.8466147,2.8935223
50.8857069,4.3140194
50.8789643,4.6771965
51.0144121,4.4919669
51.2099776,3.1976347
51.33771910000001,4.9344756
50.4777273,3.8063114
50.6938768,4.3329478
50.7484948,3.2456971
50.8422361,4.3698809
50.8503534,4.3641739
49.556564,5.5112138
50.8421969,4.3862505
51.2267185,5.485717
51.2320141,5.4248886
51.2590747,5.4372306
51.20016,5.44198
50.8422371,4.3747611
50.8326219,4.4564887
50.8717337,4.697392199999999
51.0265987,3.733343
50.9372514,4.0543804
50.562207,4.250265
50.5878535,4.3564561
51.046071,3.7268916
50.838383,4.4350124
51.0616867,3.7316587
51.2053497,4.4175914
51.069454,5.1577662
50.413006,4.4045696
50.670443,4.6161039
50.8697359,4.496495
50.985274,3.5389584
50.5974128,5.5301873
51.0286956,4.4781156
50.8623387,4.3521206
51.1849389,3.207812
51.1894064,4.738653
51.1632537,4.7457069
50.8580726,4.3559479
50.8400335,4.3582917
50.83976699999999,4.355893
50.8400335,4.3582917
50.6699575,4.6155173
50.9483127,5.1625252
50.8367584,4.4280819
51.2526476,4.278681199999999
51.1401185,4.9156547
51.1401185,4.9156547
50.782612,3.911492
50.6900819,5.2760267
50.6988226,5.2815773
50.9657205,5.496001
51.0680285,5.0883623
50.9852391,3.5259778
50.5313735,5.2797855
50.5313735,5.2797855
50.5313735,5.2797855
50.5313735,5.2797855
50.8905844,4.4578586
50.5207148,4.2503434
50.9152387,3.4586492
50.4466723,3.9368853
50.8171763,4.3723785
50.8198275,4.944348
50.8029475,4.9427881
50.6641533,4.6345853
50.5896024,5.882936
